"Genre","Content","Audience","Income","RATING","ID"
"Drama","PG13",14329.88,44069.94,"Great",10566
"Comedy","PG",7420.73,46311.84,"Great",10567
"Comedy","R",7386.03,30159.81,"Great",10568
"Comedy","PG",30553.12,18984.12,"Average",10569
"Action","PG13",1918.22,13858,"Great",10570
"Documentary","PG",32268.17,23848.98,"Average",10571
"Comedy","PG",39913.39,47052.55,"Average",10572
"Drama","PG",4146.25,30830.19,"Great",10573
"Comedy","PG13",33300.22,31362.63,"Average",10574
"Action","PG",11477.68,32295.1,"Great",10575
"Drama","PG",37072.04,25557.05,"Average",10576
"Drama","R",33030.44,35734.94,"Great",10577
"Action","PG13",16723.73,6736.02,"Average",10578
"Documentary","PG",33921.02,36935.45,"Average",10579
"Drama","PG13",8639.29,40055.47,"Great",10580
"Action","PG",19226.7,5926.93,"Average",10581
"Documentary","PG13",22530.96,278.17,"Average",10582
"Drama","R",28521.7,19172.22,"Great",10583
"Documentary","R",12456.07,42277.77,"Great",10584
"Documentary","PG13",3962.8,21356.51,"Great",10585
"Action","PG13",9187.23,21667.79,"Great",10586
"Action","R",22543.82,4844.61,"Average",10587
"Documentary","PG",37370.01,20082.34,"Average",10588
"Comedy","PG13",10418.07,24004.71,"Great",10589
"Drama","PG13",16382.06,38695.97,"Great",10590
"Action","PG13",27389.84,13621.5,"Average",10591
"Comedy","R",4234,31474.22,"Great",10592
"Documentary","R",30092.82,5351.64,"Average",10593
"Documentary","PG13",28012.54,1167.65,"Average",10594
"Action","PG13",18418.89,16935.82,"Average",10595
"Drama","PG",36370.32,30505.96,"Average",10596
"Comedy","PG",5814.04,14873.24,"Great",10597
"Drama","PG",1639.13,17898.94,"Great",10598
"Action","PG13",38873.67,17494.49,"Average",10599
"Drama","PG13",33985.69,27942.36,"Average",10600
"Documentary","R",1188.88,31175.71,"Great",10601
"Comedy","R",22852.84,2663.15,"Average",10602
"Drama","PG13",16749.75,37003.75,"Great",10603
"Action","PG13",27782.42,41776.62,"Average",10604
"Action","R",32431.27,13647.43,"Average",10605
"Drama","PG13",15299.96,44304.3,"Great",10606
"Documentary","R",692.46,36904.84,"Great",10607
"Documentary","R",2521.13,18239.51,"Great",10608
"Documentary","PG13",9707.2,46091.83,"Great",10609
"Documentary","R",36107.18,21211.29,"Average",10610
"Drama","PG13",334.58,23214.36,"Great",10611
"Comedy","PG",10745.83,14083.02,"Average",10612
"Documentary","PG13",1840.58,31017.44,"Great",10613
"Drama","PG13",19700.9,1237.31,"Average",10614
"Action","R",24739.13,17164.72,"Average",10615
"Comedy","R",10716.73,14854.37,"Average",10616
"Action","PG",5101.51,35053.9,"Great",10617
"Comedy","PG",8829.41,35703.59,"Great",10618
"Action","PG13",33138.19,20171.32,"Average",10619
"Action","PG13",37733.9,42504.69,"Average",10620
"Comedy","R",39014.08,25363.22,"Average",10621
"Action","R",36492.38,15805.15,"Average",10622
"Documentary","PG",16591.12,9383.78,"Average",10623
"Action","R",3159.43,26054.45,"Great",10624
"Action","PG",33074.95,18967.03,"Average",10625
"Comedy","R",39080.43,31512.71,"Great",10626
"Drama","PG",16334.14,38157.14,"Great",10627
"Comedy","R",39154.7,33679.83,"Average",10628
"Action","R",2362.41,4080.59,"Average",10629
"Comedy","R",17561.03,11214.7,"Average",10630
"Action","PG13",23872.57,23657.31,"Average",10631
"Comedy","PG",2355.17,11159.06,"Great",10632
"Drama","PG13",28464,35806.93,"Average",10633
"Drama","R",5580.64,36053.29,"Great",10634
"Comedy","R",15196.83,33828.62,"Great",10635
"Action","PG",27908.22,39120.89,"Average",10636
"Documentary","PG13",11733.36,11247.75,"Average",10637
"Comedy","R",27103.79,48742.06,"Average",10638
"Documentary","R",24538.95,29782.33,"Average",10639
"Documentary","PG",24238.99,31105.02,"Average",10640
"Comedy","R",23530.11,41401.06,"Average",10641
"Comedy","PG",37514.76,36461.66,"Average",10642
"Documentary","PG",29636.72,47102.86,"Average",10643
"Drama","PG13",37607.92,48725.9,"Average",10644
"Documentary","R",25368.08,13026.75,"Average",10645
"Action","PG13",27413.65,32353.24,"Average",10646
"Documentary","PG",18656.85,3012.87,"Average",10647
"Documentary","R",34074.52,49596.75,"Average",10648
"Action","R",35981.65,12512.55,"Great",10649
"Comedy","R",3610.19,27644.28,"Great",10650
"Action","PG13",32737.02,41653.12,"Average",10651
"Action","PG13",26600.92,6429.68,"Average",10652
"Drama","PG",28788.56,44529.53,"Average",10653
"Documentary","PG",7854.37,14536.42,"Average",10654
"Documentary","R",32780.51,37918.67,"Great",10655
"Comedy","R",23117.71,16747.78,"Average",10656
"Drama","PG",36924.46,28868.55,"Average",10657
"Documentary","PG13",27167.85,38388.04,"Average",10658
"Action","R",28668.5,20165.11,"Average",10659
"Documentary","R",39739.18,3323.24,"Average",10660
"Drama","PG13",34802.13,18545.97,"Average",10661
"Action","PG13",7839.81,43976.99,"Great",10662
"Comedy","PG",30240.9,19641.75,"Average",10663
"Documentary","PG",22295.1,24121.31,"Average",10664
"Drama","PG13",12843.51,47502.58,"Great",10665
"Comedy","PG",26487.39,3087.29,"Average",10666
"Documentary","PG",7187.31,40944.24,"Great",10667
"Drama","PG13",12247.68,16162.33,"Great",10668
"Action","PG",8917.69,18879.71,"Great",10669
"Documentary","PG13",17305.06,245.4,"Average",10670
"Drama","R",8811.28,44650.13,"Great",10671
"Comedy","PG",10281.59,23486.96,"Great",10672
"Comedy","R",27565.32,22427.49,"Average",10673
"Action","R",24782.03,43512.01,"Average",10674
"Comedy","PG",35762.23,30761.45,"Average",10675
"Drama","PG13",17096.28,220.93,"Average",10676
"Documentary","PG",27077.52,785.64,"Average",10677
"Drama","PG",12796.83,12854.89,"Average",10678
"Documentary","PG13",9943.93,44220.59,"Great",10679
"Comedy","R",31160.67,38785.52,"Great",10680
"Comedy","R",22258.69,23599.86,"Average",10681
"Documentary","PG13",39741.18,10852.72,"Average",10682
"Action","PG13",23118.14,38916.47,"Average",10683
"Action","PG13",4958.99,24499.95,"Great",10684
"Documentary","PG13",24593,46946.28,"Average",10685
"Action","PG13",4121.78,29540.72,"Average",10686
"Action","PG13",29582.95,7636.39,"Average",10687
"Action","R",36312.57,1586.77,"Average",10688
"Action","PG13",34601.54,32080.83,"Average",10689
"Drama","PG13",26412.5,9952.59,"Average",10690
"Drama","R",22703.87,31859.11,"Great",10691
"Documentary","PG",3099.76,27696.73,"Great",10692
"Comedy","PG13",22230.44,33438.89,"Average",10693
"Action","R",694.86,27265.3,"Great",10694
"Drama","PG13",38702.11,21275.48,"Average",10695
"Documentary","PG13",336.92,18519.99,"Great",10696
"Action","R",22499.21,21143.67,"Average",10697
"Action","PG",9788.33,8794.84,"Average",10698
"Drama","R",15801.3,48525.54,"Great",10699
"Action","PG13",16721.94,13780.6,"Average",10700
"Documentary","PG",17591.9,40566.21,"Great",10701
"Documentary","PG13",20554.8,24811.2,"Average",10702
"Documentary","PG13",2203.1,24739.99,"Great",10703
"Comedy","PG13",38104.49,40574.37,"Average",10704
"Drama","PG13",36446.44,47216.15,"Average",10705
"Documentary","R",2884.6,29305.09,"Great",10706
"Documentary","R",10771.16,9284.96,"Average",10707
"Action","R",33186.59,7415.35,"Average",10708
"Drama","PG13",665.13,34091.67,"Great",10709
"Comedy","PG13",7642.78,41932.04,"Great",10710
"Documentary","R",20878.3,31212.6,"Average",10711
"Documentary","PG13",39798.7,25533.76,"Average",10712
"Drama","PG",19605.39,24239.98,"Average",10713
"Action","R",16689.81,28576.62,"Average",10714
"Comedy","PG",16243.37,32236.84,"Average",10715
"Drama","R",34342.45,38523.04,"Great",10716
"Documentary","R",36063.45,7110.79,"Average",10717
"Comedy","PG",14216.26,35234.63,"Great",10718
"Documentary","PG13",36534.42,28724.1,"Average",10719
"Drama","PG",29721.24,7376.67,"Average",10720
"Drama","R",39320.76,48889.65,"Great",10721
"Documentary","PG13",20911.31,12514.67,"Average",10722
"Drama","R",20866,46733.86,"Great",10723
"Documentary","PG13",21361.14,5126.34,"Average",10724
"Drama","PG13",19824.8,29416.65,"Average",10725
"Drama","R",22569.86,47712.12,"Great",10726
"Action","R",35671.38,45407.01,"Average",10727
"Documentary","R",28631.04,33234.71,"Average",10728
"Drama","PG",28885.73,42796.34,"Average",10729
"Action","PG",1998.06,38969.25,"Average",10730
"Documentary","PG",32940.54,1209.41,"Average",10731
"Action","PG",21662.41,13873.82,"Average",10732
"Drama","PG13",34356.37,4696.75,"Average",10733
"Drama","PG13",305.56,30350.21,"Great",10734
"Drama","PG",15854.07,23637.4,"Average",10735
"Documentary","PG",38927.97,2367.61,"Average",10736
"Documentary","R",10408.16,30147.42,"Great",10737
"Action","R",33051.67,17414.98,"Average",10738
"Comedy","PG13",8305.36,43721.41,"Great",10739
"Comedy","R",4075.04,4825.47,"Average",10740
"Action","PG13",36362.85,1591.98,"Average",10741
"Documentary","PG",29165.2,22635.98,"Average",10742
"Drama","PG13",27306.39,16590.97,"Average",10743
"Comedy","PG13",7409.46,27012.05,"Great",10744
"Drama","PG",11617.75,26540.38,"Great",10745
"Documentary","PG",36899.81,7434.72,"Average",10746
"Documentary","PG",5331.34,32329.85,"Great",10747
"Documentary","PG13",1758.49,8345.26,"Great",10748
"Drama","PG13",4133.81,4200.06,"Average",10749
"Drama","PG13",16839.47,9216.28,"Average",10750
"Drama","PG13",31138.02,43012.29,"Average",10751
"Drama","PG13",838.34,16947.45,"Great",10752
"Action","PG",20555.5,18606.97,"Average",10753
"Action","R",23924.22,30301.39,"Average",10754
"Action","R",23717.57,6470.79,"Average",10755
"Comedy","PG13",5418.55,47096.03,"Great",10756
"Comedy","PG",23693.55,18417.22,"Average",10757
"Action","PG",33089.03,37402.5,"Average",10758
"Drama","PG13",32125.95,13004.58,"Average",10759
"Action","R",26892,8444.93,"Average",10760
"Drama","PG13",6565.32,12451.83,"Average",10761
"Documentary","PG",14915.59,8795.13,"Average",10762
"Drama","PG",6632.28,19788.78,"Great",10763
"Documentary","PG13",8048.55,38791.63,"Great",10764
"Action","PG",27666.06,43891.86,"Average",10765
"Comedy","PG",21057.74,18339.39,"Average",10766
"Comedy","PG",34184.73,19110.39,"Average",10767
"Drama","PG",2836.07,13353.84,"Great",10768
"Action","PG",9374.47,42584.63,"Great",10769
"Documentary","PG",25556.95,24634.74,"Average",10770
"Action","R",16597.96,14603.7,"Average",10771
"Drama","PG13",6977.26,17139.87,"Great",10772
"Drama","R",22806.14,31863.8,"Great",10773
"Comedy","PG",33532.82,4714.03,"Average",10774
"Comedy","R",5542.12,5322.6,"Average",10775
"Action","PG",16524.32,28442.7,"Average",10776
"Comedy","R",16224.6,27369.59,"Average",10777
"Documentary","PG",30339.29,25543.49,"Average",10778
"Drama","PG",32388.14,47374.17,"Average",10779
"Comedy","R",21600.56,45644.52,"Great",10780
"Documentary","PG",36251.05,27293.69,"Great",10781
"Documentary","PG13",11862.18,48001.96,"Great",10782
"Drama","PG13",13580.86,49251.07,"Great",10783
"Documentary","R",31652.57,36331.51,"Average",10784
"Comedy","PG13",26241.32,39201.02,"Average",10785
"Action","PG13",1970.47,26516.51,"Great",10786
"Documentary","PG13",20226.8,30008.61,"Average",10787
"Drama","PG13",19771.98,46407.73,"Great",10788
"Drama","PG13",29113,39414.18,"Average",10789
"Drama","R",30671.08,19917.97,"Great",10790
"Action","PG13",10844.79,21523.61,"Average",10791
"Drama","PG",35815.31,7525.04,"Average",10792
"Comedy","PG13",24590.44,28769.49,"Average",10793
"Drama","R",18686.11,15552.03,"Great",10794
"Documentary","R",10475.12,12692.96,"Average",10795
"Drama","PG13",32879.24,8612.8,"Average",10796
"Drama","R",12693.27,27518.33,"Great",10797
"Documentary","PG",30570.61,12731.57,"Average",10798
"Drama","R",38259.74,41837.46,"Great",10799
"Documentary","R",37441.76,11739.73,"Average",10800
"Documentary","R",6416.44,8772.12,"Average",10801
"Action","R",22630.89,7566.66,"Average",10802
"Action","R",17161.17,49612.38,"Average",10803
"Documentary","PG13",468.31,17852.24,"Great",10804
"Documentary","PG",31429.88,21085.86,"Average",10805
"Documentary","PG",21051.71,24450.16,"Average",10806
"Documentary","PG",1634.15,15862.9,"Great",10807
"Action","PG13",20251.27,45111.43,"Great",10808
"Action","PG",38288.34,7302.76,"Average",10809
"Action","PG",31924.36,49893.46,"Average",10810
"Drama","PG13",14581.03,47707.1,"Great",10811
"Drama","PG",21499.17,27624.86,"Average",10812
"Comedy","PG",27878.19,25405.46,"Average",10813
"Drama","PG13",19948.52,44448.93,"Great",10814
"Action","R",3906.36,11194.19,"Great",10815
"Action","R",29892.17,30978.92,"Average",10816
"Comedy","PG",7016.48,9293.01,"Average",10817
"Action","PG",15109.27,20057.69,"Average",10818
"Action","R",12885.02,29360.34,"Great",10819
"Comedy","PG",31703.95,49474.11,"Average",10820
"Documentary","PG",205.05,13781.87,"Great",10821
"Comedy","PG13",13805.06,43817.02,"Great",10822
"Comedy","R",15546.73,39652.01,"Great",10823
"Documentary","PG13",38904.58,38316.37,"Average",10824
"Action","R",11723.65,21273.97,"Average",10825
"Action","R",20849.09,21753,"Average",10826
"Documentary","PG13",21148.8,37407.44,"Average",10827
"Documentary","PG",21962.97,5794.52,"Average",10828
"Comedy","PG13",14940.27,48878.63,"Great",10829
"Comedy","PG13",25589.03,2812.39,"Average",10830
"Drama","PG",36137.41,4021.45,"Average",10831
"Comedy","PG13",6550.99,38639.79,"Great",10832
"Action","PG",3035.77,8123.21,"Average",10833
"Documentary","R",36020.71,4459.42,"Average",10834
"Action","PG13",1380.52,9253.77,"Great",10835
"Drama","PG13",15649.42,17951.35,"Average",10836
"Documentary","PG13",34504.15,34408.27,"Average",10837
"Action","PG13",8101.78,15007.85,"Great",10838
"Documentary","R",34477.13,29215.7,"Average",10839
"Drama","PG",14179.42,10434.87,"Average",10840
"Comedy","PG",29601.8,34273.64,"Average",10841
"Action","PG",9862.44,47966.35,"Great",10842
"Action","R",38973.43,36363.5,"Great",10843
"Comedy","PG",1015.61,3766.85,"Great",10844
"Action","R",18705.26,12141.05,"Average",10845
"Drama","PG13",12812.47,31742.66,"Great",10846
"Drama","PG13",24591.61,7931.8,"Average",10847
"Documentary","PG13",22307.87,18317.37,"Average",10848
"Action","PG",25183.18,10496.34,"Average",10849
"Comedy","PG13",20764.81,3547.3,"Average",10850
"Documentary","R",35966.67,28945.92,"Great",10851
"Drama","R",38070.78,29965.77,"Great",10852
"Drama","R",6540.43,26571.13,"Great",10853
"Documentary","PG",20557.54,27384.57,"Average",10854
"Drama","PG13",37366.15,23331.27,"Average",10855
"Comedy","PG",4087.98,15340.79,"Great",10856
"Comedy","PG",20950.88,28908.14,"Average",10857
"Comedy","PG13",24524.25,23421.81,"Average",10858
"Drama","R",37654.3,26982.73,"Great",10859
"Action","PG13",8811.86,21406.23,"Great",10860
"Drama","PG",36147.29,47393.29,"Average",10861
"Documentary","R",38893.37,9506.64,"Average",10862
"Drama","PG",1717.2,13007.52,"Great",10863
"Comedy","R",11666.04,9856.09,"Average",10864
"Documentary","R",1031.6,28248.14,"Great",10865
"Drama","PG13",32808.33,43221.75,"Average",10866
"Drama","PG13",17312.21,10582.11,"Average",10867
"Drama","R",790.09,48652.57,"Great",10868
"Comedy","R",20227.6,30035.28,"Average",10869
"Action","R",18831.91,13001.18,"Average",10870
"Drama","R",17101.99,31885,"Great",10871
"Documentary","R",22197.3,23033.2,"Average",10872
"Action","R",7911.27,10743.83,"Average",10873
"Documentary","PG13",5499.98,18111.33,"Great",10874
"Drama","R",9046.44,18702.94,"Great",10875
"Drama","PG13",28320.63,12625.64,"Average",10876
"Documentary","PG13",18547.52,29841.75,"Average",10877
"Comedy","PG13",781.48,19308.66,"Great",10878
"Drama","R",37202.02,44844.08,"Great",10879
"Drama","PG13",34929.24,4762.06,"Average",10880
"Drama","PG13",32231.39,14770.92,"Average",10881
"Action","PG",26989.29,9691.03,"Average",10882
"Action","PG",10023.28,27949.47,"Great",10883
"Action","R",15350.9,18045.31,"Average",10884
"Drama","PG",38377.04,5546.91,"Average",10885
"Documentary","R",35838.84,35277.33,"Average",10886
"Comedy","PG",12057.51,19952.86,"Average",10887
"Action","R",37740.41,15441.1,"Average",10888
"Documentary","PG13",38059.63,47448.94,"Average",10889
"Drama","PG13",17586.36,35116.33,"Great",10890
"Drama","PG",35269.04,40974.44,"Average",10891
"Action","R",5263.7,43273.11,"Great",10892
"Documentary","PG13",24716.37,37798.57,"Average",10893
"Comedy","R",1999.18,28410.17,"Great",10894
"Drama","PG13",33823.58,27909.42,"Average",10895
"Action","PG",38110.42,39247.71,"Average",10896
"Drama","R",33182.38,35924.32,"Great",10897
"Comedy","PG13",1994.34,2665.61,"Average",10898
"Comedy","PG13",36025.46,48125.28,"Average",10899
"Documentary","PG13",35340.81,16036.97,"Average",10900
"Drama","PG13",6649.72,1864.25,"Average",10901
"Comedy","PG13",5213.2,7294.29,"Average",10902
"Action","R",34027.48,2449.88,"Average",10903
"Comedy","R",26978.8,7074.76,"Great",10904
"Action","R",8184.73,12389.37,"Average",10905
"Action","R",22530.25,33882.8,"Average",10906
"Drama","PG13",7025.14,25321.01,"Great",10907
"Comedy","PG13",27584.21,35092.2,"Average",10908
"Documentary","R",33783.97,15673.59,"Average",10909
"Documentary","R",13955.76,22071.92,"Average",10910
"Drama","R",39519,7444.24,"Great",10911
"Documentary","PG13",33392.74,36312.39,"Average",10912
"Documentary","PG13",31550.22,39974.91,"Average",10913
"Documentary","PG13",18255.73,14861.65,"Average",10914
"Drama","R",28157.86,28078.63,"Great",10915
"Documentary","PG13",12537.36,11101.24,"Average",10916
"Drama","PG13",24374.13,45963.89,"Average",10917
"Drama","PG13",30742.31,32026.28,"Average",10918
"Comedy","PG13",7280.48,169.38,"Average",10919
"Comedy","PG",3163.03,48939.56,"Great",10920
"Action","PG",903.55,2420.02,"Great",10921
"Comedy","R",22119.4,17558.04,"Average",10922
"Comedy","R",12118.69,44122.64,"Average",10923
"Documentary","PG",34089.17,19176.89,"Average",10924
"Drama","R",10313.45,11540.88,"Great",10925
"Documentary","PG",27207.33,38896.57,"Average",10926
"Drama","PG13",18824.39,4070.13,"Average",10927
"Documentary","PG",28577.4,48178.94,"Average",10928
"Comedy","PG13",2911.79,38675.63,"Great",10929
