Genre,Content,Audience,Income,ID
Documentary,PG,33532.34,17031.05,8856
Comedy,PG,13291.29,9484.01,8857
Action,PG13,21728.31,29795.54,8858
Comedy,PG13,20369.96,9484.99,8859
Drama,PG,35853.48,46505.13,8860
Documentary,PG,2958.33,42934.08,8861
Documentary,R,29168.11,17026.02,8862
Documentary,PG13,27010.69,13900.14,8863
Action,R,8989.17,16009.47,8864
Action,PG,21418.16,15821.42,8865
Documentary,R,37496.63,44327.27,8866
Action,PG,37256.54,10287.03,8867
Action,PG,9851.36,18500.5,8868
Action,PG,23471.23,49670.08,8869
Drama,PG13,29725.78,19610.1,8870
Action,R,15147.2,25632.1,8871
Action,PG,22084.62,9060.38,8872
Action,R,38356.54,37323.73,8873
Comedy,R,32244.34,26185.46,8874
Documentary,R,5710.41,9843.57,8875
Action,R,38003.88,41348.77,8876
Drama,R,37952.81,46959.02,8877
Documentary,PG,22394.41,18450.57,8878
Action,R,33418.61,10518.31,8879
Documentary,R,34232.1,18713.47,8880
Drama,PG13,18047.06,46595.68,8881
Comedy,PG13,14896.57,38099.69,8882
Action,R,20495.77,12713.32,8883
Action,PG13,15099.81,33077.52,8884
Documentary,R,22284.44,4160.16,8885
Comedy,R,30432.77,44182.51,8886
Action,R,6645.56,24281.9,8887
Action,PG,3585.03,29371.31,8888
Drama,PG13,5366.67,5284.65,8889
Documentary,PG13,23076.5,1235.93,8890
Documentary,PG13,29146.83,24446.5,8891
Comedy,PG13,3105.04,44886.07,8892
Action,PG13,26265.21,12882.86,8893
Comedy,R,38873.74,12683.67,8894
Drama,R,10957.77,13215.1,8895
Drama,R,1027.42,24973.09,8896
Documentary,PG13,4165.99,44875,8897
Action,R,34001.78,44448.73,8898
Comedy,PG13,8564.52,44833.23,8899
Documentary,PG13,27394.39,35679.21,8900
Drama,R,15084.08,13436.62,8901
Comedy,PG,33509.5,35690.64,8902
Drama,R,36116.67,23196.01,8903
Drama,R,6833.06,4832.36,8904
Comedy,PG13,37669.2,17419.79,8905
Documentary,PG,35805.23,40630.43,8906
Drama,PG13,18591.91,33375.21,8907
Action,PG13,3853.13,1694.83,8908
Drama,PG,10538.77,8211.12,8909
Drama,PG,2147.9,25668.65,8910
Drama,R,24151.36,11491.01,8911
Documentary,PG13,39100.09,6228.68,8912
Comedy,PG,7890.28,2220.19,8913
Comedy,PG13,38157.46,35579.47,8914
Documentary,PG,36308.93,15430.71,8915
Comedy,R,12006.65,35860.05,8916
Action,PG13,8847.08,39891.63,8917
Action,PG,10669.06,1032.84,8918
Documentary,R,7423.65,46335.65,8919
Drama,R,26712.32,16966.57,8920
Drama,PG,39085.75,21906.26,8921
Action,PG,32625.8,37909.08,8922
Drama,PG,8238.37,48486.08,8923
Drama,R,2637.73,23090.25,8924
Documentary,PG,778.11,11236.43,8925
Comedy,PG,27920.96,23190.99,8926
Comedy,PG13,16362.77,30716.64,8927
Drama,R,28789.84,22882.2,8928
Drama,PG13,38161.67,8114.41,8929
Documentary,R,13182.91,28589.17,8930
Documentary,R,7715.77,24367.77,8931
Comedy,PG,19323.46,11945.7,8932
Documentary,R,16492.67,924.1,8933
Drama,R,4589.81,9364.77,8934
Comedy,R,31429.7,2401.48,8935
Action,PG,1335.05,18269.65,8936
Comedy,R,5057.61,13570.23,8937
Drama,PG,19176.4,32990.5,8938
Drama,PG13,24760.39,30257.01,8939
Drama,R,38801.61,41113.6,8940
Comedy,R,22918.88,2407.66,8941
Action,R,25763.03,41768.26,8942
Comedy,R,16210.49,43063.66,8943
Documentary,PG,6578.66,39684.19,8944
Documentary,R,12052.18,27849.91,8945
Documentary,PG13,15623.09,30711.21,8946
Action,R,20137.4,39884.6,8947
Drama,R,27881.86,10536.67,8948
Action,PG,17665.21,45274.94,8949
Comedy,PG13,17893.73,18835.71,8950
Comedy,PG,37950.33,1710.54,8951
Action,PG13,29270.22,49141.48,8952
Action,R,35151,34689.88,8953
Documentary,PG13,36985.9,45928.38,8954
Comedy,PG13,29084.46,49097.22,8955
Drama,PG13,17080.85,11947.98,8956
Drama,PG,36354.04,26189.02,8957
Action,PG,11437.25,18025.09,8958
Action,PG13,26382.19,42659.24,8959
Action,R,26222.68,11079.32,8960
Action,PG,18897.32,8922.14,8961
Documentary,PG,728.42,24944.61,8962
Documentary,PG,11748.2,14134.9,8963
Action,PG13,33454.52,11446.06,8964
Documentary,R,31273.16,26760.93,8965
Comedy,R,717.45,25074.54,8966
Documentary,PG13,12122.88,6855.53,8967
Drama,PG13,36916.96,38082.35,8968
Documentary,R,21612.61,27149.43,8969
Drama,PG,33631.73,44924.45,8970
Comedy,R,37186.39,19108.54,8971
Comedy,PG,35013.46,4741.41,8972
Action,PG13,17253.52,12577.22,8973
Documentary,PG,18771.42,34472.79,8974
Drama,PG13,39772.23,3541.46,8975
Action,PG,7798.64,7471.32,8976
Drama,R,27003.87,15582.46,8977
Action,PG13,37966.95,12225.17,8978
Documentary,PG13,30493.41,27459.39,8979
Drama,PG13,29009.58,16980.09,8980
Comedy,R,19387.63,3697.86,8981
Drama,PG13,9448.33,44421.32,8982
Documentary,PG13,11880.01,15141.26,8983
Action,PG13,14421.18,5598.78,8984
Comedy,PG13,292.05,10718.36,8985
Drama,R,8054.69,3601.32,8986
Comedy,R,8491.91,36693.02,8987
Comedy,PG13,33061.95,1030.04,8988
Comedy,PG,36370.14,43232.43,8989
Action,PG13,14384.93,29991.61,8990
Drama,R,20055.04,19226.35,8991
Documentary,R,18808.91,30030.58,8992
Comedy,PG,29219.16,28321.3,8993
Drama,PG13,22795.09,46374.29,8994
Documentary,PG13,37532.4,5744.47,8995
Documentary,PG,38234.32,19719.89,8996
Drama,PG13,24457.56,22424.13,8997
Documentary,PG13,2848.33,28800.19,8998
Documentary,PG,30829.02,13618.05,8999
Comedy,PG13,577.08,18166.56,9000
Drama,PG13,15856.13,13609.93,9001
Action,R,29976.52,30806.67,9002
Action,PG,15991.16,48671.52,9003
Comedy,PG,30756.86,18857.45,9004
Action,R,32235.46,15887.91,9005
Drama,PG13,26092.73,39937.74,9006
Documentary,PG,28945.28,25509.28,9007
Comedy,PG13,27998.33,38023.22,9008
Comedy,PG,9079.96,3858.16,9009
Action,PG,32783.51,9734.62,9010
Action,PG13,535.01,44970.47,9011
Comedy,R,37784.26,31705.12,9012
Comedy,PG,37428.44,41430.47,9013
Documentary,R,25485.29,6458.3,9014
Documentary,R,29939.79,27340.55,9015
Action,PG,11877.52,11618.35,9016
Documentary,R,20282.53,25207.32,9017
Documentary,PG13,18625.12,49083.96,9018
Comedy,PG,30197.66,13606.99,9019
Documentary,R,7656.97,31250.43,9020
Drama,PG13,1058.22,36337.62,9021
Comedy,PG13,15111.72,8938.08,9022
Drama,PG13,30372.21,12012.98,9023
Comedy,PG13,34486.74,12436.71,9024
Drama,PG13,10651.34,17486.95,9025
Drama,R,7982.73,33140.62,9026
Comedy,PG,2874.54,23433.62,9027
Comedy,PG,20714.35,34727.9,9028
Drama,PG13,26774.09,37348.77,9029
Action,R,16051.18,27486.2,9030
Documentary,PG13,34244.11,3087.72,9031
Action,PG,2529.03,29688.36,9032
Action,R,12925.24,25499.85,9033
Drama,PG13,10459.29,46362.02,9034
Drama,R,33375.08,46046.61,9035
Drama,PG,6117.27,33235.56,9036
Comedy,PG13,26501.85,1239.3,9037
Action,PG,39708.16,26712.74,9038
Comedy,R,747.6,30778.93,9039
Documentary,PG13,32272.55,37157.62,9040
Comedy,PG,7558.06,7937.13,9041
Action,PG,36237.63,21871.5,9042
Comedy,PG,24115.39,7995.77,9043
Action,PG13,13044.23,20675.82,9044
Documentary,R,25691.27,40594.53,9045
Action,PG13,23300.63,26361.91,9046
Action,R,39896.65,46910.67,9047
Action,PG,25339.49,25435.35,9048
Comedy,PG,34553.6,21486.39,9049
Comedy,PG13,34405.27,6662.85,9050
Action,R,1458.25,11106.54,9051
Documentary,R,11767.56,33461.97,9052
Drama,PG,14905.28,49924.43,9053
Documentary,PG13,23130.73,28662.72,9054
Drama,R,16239.63,18345.01,9055
Comedy,R,17695.73,46129.49,9056
Documentary,R,33792.18,23821.79,9057
Comedy,R,34929.98,37772.09,9058
Documentary,PG,19685.14,29544.46,9059
Action,PG13,13376.83,13859.7,9060
Documentary,R,28314.29,47342.41,9061
Drama,PG13,19016.88,44360.75,9062
Documentary,PG13,19561.56,38447.42,9063
Comedy,PG,25380.79,19740.7,9064
Drama,PG13,13628.78,19698.61,9065
Action,PG13,15412.93,48347.84,9066
Comedy,R,32358.33,19652.75,9067
Action,R,9332.27,36262.67,9068
Drama,R,24042.23,41590.17,9069
Comedy,PG,4019.9,41803.67,9070
Drama,R,16707.32,28890.31,9071
Action,PG,7291.13,28936.52,9072
Drama,R,15559.99,7167.55,9073
Drama,R,34124.45,10919.44,9074
Comedy,PG,22003.83,27886.98,9075
Documentary,PG,2587.53,39408.81,9076
Action,R,32021.05,25237.57,9077
Documentary,PG,8960.52,19053.29,9078
Drama,PG,10530.74,25898.51,9079
Drama,PG13,29156.08,6844.28,9080
Documentary,R,975.23,37842.39,9081
Comedy,PG13,16650.37,39215.55,9082
Comedy,PG13,12614.44,34034.65,9083
Comedy,PG,4629.91,25763.55,9084
Comedy,R,3455.39,24487.54,9085
Action,R,38357.15,31153.59,9086
Drama,PG,38850.22,11671.18,9087
Drama,R,13545.68,4973.59,9088
Drama,PG,35344.27,7335.88,9089
Drama,PG13,6282.63,10833.46,9090
Drama,PG,13006.24,21441.98,9091
Documentary,PG,19540.33,1910.59,9092
Action,PG,561.33,25099.18,9093
Documentary,PG,21818.85,15318.75,9094
Action,R,786.95,30864.13,9095
Documentary,PG13,4149.72,10294.39,9096
Comedy,R,23575.44,23101.91,9097
Action,R,39209.19,25749.87,9098
Action,R,31093.46,9982.07,9099
Comedy,PG13,27273.69,7889.8,9100
Comedy,R,28107.44,17873.46,9101
Documentary,PG13,27109.19,14998.06,9102
Drama,PG13,7833.48,43591.31,9103
Comedy,PG,27632.91,41981.79,9104
Action,R,25989.69,22785.19,9105
Documentary,PG13,34345.64,14047.8,9106
Drama,R,23797.64,27165.53,9107
Action,PG13,11951.34,2689.61,9108
Documentary,PG13,3361.48,6182.75,9109
Comedy,R,8800.52,43286.76,9110
Drama,PG,10473.28,9258.52,9111
Drama,PG13,24112.91,24100.02,9112
Drama,R,37741.47,35409.55,9113
Comedy,R,8988.99,48451.34,9114
Comedy,PG,17686.52,21771.61,9115
Action,PG13,13223.87,43483.78,9116
Comedy,R,6263.58,44345.2,9117
Drama,PG13,26645.51,32578.62,9118
Comedy,PG,9767.75,12015.11,9119
Drama,R,32885.29,4192.54,9120
Drama,PG13,31169.09,31253.87,9121
Drama,PG13,31088.26,29295.12,9122
Comedy,PG13,24393.24,20815.65,9123
Action,PG13,21706.95,16234.29,9124
Drama,PG,11059.83,34657.83,9125
Comedy,PG13,8821.36,25414.34,9126
Action,PG,18198.52,32209.52,9127
Comedy,R,4436.1,15765.38,9128
Documentary,PG13,3521.94,22197.55,9129
Action,PG13,22130.45,13546.53,9130
Documentary,PG13,4496.96,28256.28,9131
Action,PG13,29904,842.46,9132
Action,PG13,39793.59,23281.16,9133
Comedy,PG13,2605.57,12765.21,9134
Documentary,PG,24496.52,1095.08,9135
Drama,PG,34368.57,20866.27,9136
Action,PG,20262.36,34152.06,9137
Documentary,R,37834.99,24114.24,9138
Documentary,R,19121.87,16792.22,9139
Action,PG13,8531.26,6373.05,9140
Comedy,R,17618.25,46927.64,9141
Comedy,PG,22330.86,2955.4,9142
Action,PG13,22624,43732.61,9143
Drama,PG13,16494.95,33669.42,9144
Drama,PG13,39953.8,25836.37,9145
Comedy,R,27767.84,40649.96,9146
Documentary,R,23620.42,11963.23,9147
Documentary,PG13,5658.23,12224.19,9148
Documentary,R,33497.41,39003.24,9149
Action,PG13,14189.31,1808.5,9150
Action,R,26027.26,49920.18,9151
Documentary,R,38960.37,15494.78,9152
Drama,R,15367.88,49184.11,9153
Documentary,R,30123.87,45856.71,9154
Action,PG,28111.65,16290.19,9155
Action,PG,12843.72,21886.53,9156
Documentary,PG13,36316.47,11374.98,9157
Comedy,PG,23878.21,9944.31,9158
Documentary,PG13,35404.7,26174.75,9159
Comedy,PG,12850.29,47205.63,9160
Documentary,PG13,35836.21,36298.54,9161
Documentary,PG13,16881.04,46986.99,9162
Action,PG,29239.78,29807.84,9163
Documentary,R,36140.07,5820.42,9164
Action,PG,14293.95,28419.95,9165
Drama,PG13,26872.84,24485.7,9166
Documentary,R,31587.1,24723.81,9167
Drama,PG,13656.95,35802.36,9168
Comedy,PG,16874.25,12731.82,9169
Comedy,PG,7508.04,48126.38,9170
Action,R,3583.92,2644.89,9171
Comedy,PG,21425.64,7103.37,9172
Drama,PG13,11605.57,33335.14,9173
Comedy,R,10840.71,16226.71,9174
Documentary,PG13,24880.5,6183.96,9175
Documentary,R,14332.48,30656.21,9176
Drama,R,38090.42,15970.93,9177
Drama,PG13,7684.78,38062.1,9178
Comedy,PG13,884.08,21110.43,9179
Action,PG,4372.77,1867.39,9180
Drama,PG,10196.86,30292.68,9181
Documentary,R,9438.91,3338.74,9182
Drama,PG13,23933.28,42800.8,9183
Drama,R,245.24,13745.19,9184
Action,R,10226.21,1221.71,9185
Documentary,PG13,35105.88,12327.95,9186
Drama,R,28494.38,48021.01,9187
Comedy,PG,10552.15,15713.6,9188
Documentary,PG13,32352.46,15082.92,9189
Action,PG13,32315.34,21965.54,9190
Documentary,R,13343.54,12081.12,9191
Documentary,PG,27959.53,13118.53,9192
Comedy,R,39234.6,38176.86,9193
Action,PG,19571.37,19550.42,9194
Drama,R,8424.68,12340.29,9195
Drama,PG,39823.83,9109.05,9196
Action,R,8709.56,43170.72,9197
Comedy,PG13,37378.63,37879.83,9198
Drama,R,8791.92,5874.92,9199
Drama,PG13,17591.89,30334.19,9200
Action,PG13,19453.31,25977.43,9201
Comedy,PG13,39338.38,15592.48,9202
Comedy,PG13,19382.11,22334.13,9203
Action,R,36656.6,23894.69,9204
Comedy,R,26627.03,8767.65,9205
Documentary,PG,21633.87,47349.82,9206
Documentary,PG,9107.54,5235.02,9207
Action,PG13,6014.02,47791.1,9208
Documentary,R,5209.43,49783.43,9209
Action,R,20172.48,40954.66,9210
Comedy,PG,18712.74,24725.93,9211
Comedy,PG,3038.74,38842.67,9212
Documentary,PG,448.07,4448.84,9213
Drama,PG13,7517.7,11571.96,9214
Action,PG,11634.62,29078.43,9215
Drama,PG13,25196.9,15985.35,9216
Comedy,PG,24948.44,12193.08,9217
Drama,PG,29012.66,17899.34,9218
Documentary,PG13,5220.61,1941.83,9219
Action,R,29625.46,25216.66,9220
Action,PG,8920.94,26658.93,9221
Comedy,R,21389.43,5303.72,9222
Documentary,R,29398.15,42145.19,9223
Action,PG,32141.87,36790.65,9224
Drama,PG13,21033.83,38522.8,9225
Comedy,R,33802.12,48113.81,9226
Drama,R,26511.46,18162.78,9227
Documentary,PG,8122.47,29641.37,9228
Action,PG13,19361.23,21318.48,9229
Comedy,R,22058.9,41296.41,9230
Comedy,PG13,15231.91,5898.54,9231
Drama,R,32731.66,8737.06,9232
Comedy,PG13,4103.45,31138.06,9233
Action,PG13,26371.17,19292.93,9234
Action,R,27875.97,1179.06,9235
Action,R,30818.04,40970.52,9236
Documentary,PG,19054.16,8857.94,9237
Action,R,11258.71,37267.51,9238
Documentary,PG13,10233.91,33839.81,9239
Action,R,18442.09,42490.85,9240
Documentary,PG,39678.8,16341.77,9241
Documentary,R,15603.27,5188.4,9242
Action,PG13,23967.28,39472.59,9243
Comedy,PG13,13532.1,28988.09,9244
Action,R,25548.55,2615.23,9245
Documentary,PG13,24517.74,26301.69,9246
Action,R,24191.97,4533.32,9247
Action,PG,3849.31,18195.68,9248
Drama,PG13,14522.59,5953.9,9249
Documentary,PG13,22306.56,48233.93,9250
Drama,PG,15731.22,34770.93,9251
Comedy,PG,33650.82,38693.39,9252
Action,PG13,22628.05,16242.43,9253
Comedy,PG13,5808.28,17386.76,9254
Drama,PG,37605.11,7299.87,9255
Drama,R,24187.01,9246.41,9256
Action,PG,39203.1,3240.48,9257
Drama,R,10545.49,9147.12,9258
Drama,PG,24878.63,10982.46,9259
Action,R,39701.38,28252.23,9260
Drama,R,20532.45,23921.91,9261
Drama,PG13,39901.73,48761.4,9262
Documentary,R,34435.06,15922.24,9263
Drama,PG,39847.07,6382.36,9264
Drama,R,24908.95,39292.07,9265
Documentary,PG,26563.81,7070.49,9266
Action,PG13,11829.88,20364.35,9267
Drama,R,28380.54,45077.98,9268
Drama,PG13,21197.66,25684.15,9269
Documentary,R,28711.94,15530.25,9270
Comedy,PG13,16450.64,23767.66,9271
Documentary,PG13,4333.36,12477.16,9272
Action,PG13,766.91,10056.66,9273
Action,PG13,17188.04,42020.57,9274
Action,PG13,34569.95,21994.28,9275
Documentary,PG,17147.6,46688.18,9276
Action,PG13,31392.56,43915.36,9277
Drama,R,35810.04,39804.1,9278
Documentary,R,17092.81,36355.89,9279
Drama,PG13,16540.14,39476.87,9280
Drama,R,21892.11,9672.19,9281
Comedy,PG13,19494.33,26375.65,9282
Comedy,R,20844.57,1864.62,9283
Action,PG13,25336.41,23935.46,9284
Action,PG13,35072.69,18550.28,9285
Comedy,PG,29412.12,34740.87,9286
Documentary,PG13,4867.57,14263.13,9287
Action,PG,28107.34,15974.35,9288
Action,PG,10847.97,13785.09,9289
Documentary,R,3845.35,16311.43,9290
Documentary,PG13,35042.05,44847.88,9291
Comedy,PG13,31458.05,45093.89,9292
Action,PG,2444.53,5164.26,9293
Comedy,PG13,20345.21,15234.87,9294
Action,R,17734.37,22544.16,9295
Drama,R,19527.69,29972.39,9296
Action,R,6211.28,12562.15,9297
Drama,PG13,34921.46,6302.7,9298
Documentary,R,37257.28,35915.67,9299
Drama,PG13,26752.75,40740.53,9300
Comedy,PG,24599.04,30840.14,9301
Drama,R,11051.13,37659.82,9302
Documentary,PG13,17376.33,8478.93,9303
Drama,R,30901.45,11990.71,9304
Drama,PG13,1180.1,8244.54,9305
Comedy,R,11955.12,40784.74,9306
Drama,PG13,17195.16,16930.59,9307
Comedy,R,22981.4,12109.3,9308
Action,PG,1461.95,17390.45,9309
Comedy,R,1946.43,7477.05,9310
Drama,R,17701.85,27714.7,9311
Comedy,PG,27968.02,46389.95,9312
Documentary,PG,19564.81,2495.29,9313
Comedy,PG13,12372.51,35253.43,9314
Documentary,PG13,30923.27,11788.8,9315
Documentary,PG,39264.49,49812.71,9316
Comedy,PG13,25862.71,17164.21,9317
Comedy,PG13,8948.71,22979.82,9318
Action,PG,22471.96,2505.14,9319
Comedy,PG13,29480.07,9173.4,9320
Documentary,PG13,23042.82,15621.33,9321
Documentary,R,7183.77,24533.68,9322
Drama,PG,10905.05,28066.94,9323
Action,R,38357.01,43284.58,9324
Action,R,2085.6,6253.86,9325
Comedy,PG,29442.11,40252.33,9326
Action,PG13,16920.72,17416.01,9327
Documentary,PG,34934.26,39599.34,9328
Drama,PG,20395.58,45325.07,9329
Documentary,PG,4407.07,13102.7,9330
Drama,PG13,27264.8,10474.61,9331
Documentary,PG,2414.8,32371.2,9332
Comedy,PG13,10293.98,39340.26,9333
Documentary,PG,39952.39,42297.45,9334
Comedy,R,11916.31,14835.5,9335
Action,PG,9527.41,27872.26,9336
Comedy,R,11577.2,30411.83,9337
Action,PG,18365.7,23858.1,9338
Comedy,R,36356.85,21279.04,9339
Action,R,35580.85,19901.37,9340
Comedy,R,4710.34,11623.1,9341
Action,PG13,32670.61,26754.39,9342
Documentary,R,10499.24,21979.89,9343
Documentary,R,18452.6,21756.39,9344
Drama,PG13,17983,10118.04,9345
Comedy,PG13,5297.65,37534,9346
Action,PG,2040.81,28219.07,9347
Action,R,29525.72,13233.55,9348
Drama,PG,5679.74,11911.92,9349
Drama,R,38376.95,36209.52,9350
Drama,R,2325.86,21762.04,9351
Drama,PG13,22164.07,12041.57,9352
Drama,PG,23909.1,47850.6,9353
Documentary,PG13,23998.26,44897.27,9354
Documentary,R,30925.96,1932.43,9355
Action,R,9975,10023.09,9356
Action,PG,15480.09,6590.63,9357
Drama,PG,34359.36,9247.05,9358
Comedy,PG,19912.05,31275.06,9359
Comedy,PG,8733.92,7394.8,9360
Comedy,PG13,9402.65,37485.76,9361
Comedy,PG13,33509.74,10576.76,9362
Drama,R,1448.87,16490.85,9363
Documentary,PG,8931.25,33953.46,9364
Comedy,PG,29236.16,21697.04,9365
Action,R,19112.39,31701.66,9366
Action,PG13,17529.67,38163,9367
Action,R,421.17,7126.03,9368
Documentary,PG13,38283.14,44317.29,9369
Documentary,PG13,26679.01,18200.14,9370
Comedy,PG13,6957.1,31390.51,9371
Action,R,14464.63,39960.64,9372
Action,PG,29210.32,33609.58,9373
Comedy,PG13,19157.72,40866.2,9374
Action,R,9523.71,36949.06,9375
Documentary,PG,26606.56,35511.57,9376
Comedy,R,33639.72,2277.45,9377
Documentary,PG13,27594.34,8939.56,9378
Comedy,PG13,22041.79,41105.68,9379
Comedy,R,4574.71,11775.41,9380
Documentary,R,30933.54,39433.22,9381
Comedy,R,28363.71,9645.68,9382
Documentary,PG,21920.18,47834.86,9383
Drama,R,15805.73,20297.05,9384
Action,PG,18648.26,7068.43,9385
Documentary,R,11924.57,36674.85,9386
Documentary,PG13,22553.3,45680.39,9387
Action,PG13,39017.08,21387.3,9388
Comedy,R,27086.99,14565.53,9389
Comedy,PG13,23503.53,41458.44,9390
Comedy,PG13,5241.87,25523.32,9391
Comedy,R,14238.39,31025.14,9392
Action,R,15438.98,24048.01,9393
Documentary,R,17068.99,38660.41,9394
Documentary,PG13,30055.67,37594.64,9395
Action,PG,8753.86,23928.49,9396
Drama,R,12149.19,34345.47,9397
Comedy,PG13,36832.06,1392.51,9398
Documentary,PG13,39706.51,32431.55,9399
Action,PG,26633.86,3297.56,9400
Documentary,R,15474.45,11225.57,9401
Comedy,R,31608.4,25113.7,9402
Drama,PG13,26896.27,7508.18,9403
Action,R,25366.03,9823.84,9404
Drama,R,21368.76,17250.87,9405
Drama,PG13,25375.36,4508.08,9406
Comedy,R,35066.66,47854.52,9407
Documentary,R,9012.12,37923.09,9408
Documentary,R,38023.02,18943.83,9409
Drama,R,12692.63,36735.76,9410
Documentary,R,14706.09,24715.39,9411
Action,PG13,26552.4,1227.18,9412
Documentary,PG13,23335.61,44985.08,9413
Documentary,PG,19315.68,45467,9414
Drama,PG13,13891.23,31804.01,9415
Comedy,PG13,7045.47,15506.68,9416
Drama,PG13,2222.37,16349.14,9417
Documentary,R,2953.01,14475.75,9418
Documentary,PG,30748.43,33182.01,9419
Documentary,R,37256.18,10536.65,9420
Comedy,R,35074,15320.92,9421
Action,PG,15412.03,4996.07,9422
Action,PG13,6227.08,48805.88,9423
Documentary,PG,6468.75,30581.17,9424
Comedy,PG13,39960.87,1653.81,9425
Comedy,PG13,9327.91,17570.02,9426
Action,R,19558.84,16649.11,9427
Documentary,R,15248.47,23505.22,9428
Documentary,PG,34957.04,2940.77,9429
Documentary,R,11053.77,31377.88,9430
Action,PG13,23569.37,31533.11,9431
Comedy,PG13,21137.77,28430.99,9432
Documentary,R,22729.45,46232.45,9433
Drama,R,13061.06,13952.89,9434
Action,PG,33251.9,12010.58,9435
Documentary,PG,9303.71,40349.04,9436
Drama,R,16578.17,33113.44,9437
Comedy,PG,4801.71,37957.15,9438
Documentary,R,8828.25,588.88,9439
Action,PG,4038.95,42035.06,9440
Documentary,PG13,11801.37,33574.25,9441
Documentary,PG,35223.74,48875.01,9442
Action,PG13,19321.22,8724.99,9443
Comedy,R,3671.17,49868.77,9444
Drama,R,36280.91,26061.28,9445
Drama,PG,31482.36,8215.07,9446
Comedy,PG13,5057.17,48153.48,9447
Action,R,30594.95,44778.78,9448
Action,PG13,35773.96,570.98,9449
Drama,PG,10044.04,1560.62,9450
Comedy,PG13,2519.82,714.42,9451
Drama,R,39452.87,24121.26,9452
Action,PG13,39670.1,22823.56,9453
Comedy,R,36903.94,44161.52,9454
Documentary,R,28597.61,22068.64,9455
Documentary,R,226.27,46889.7,9456
Action,PG,31978.91,41632.77,9457
Comedy,PG13,17820.34,23066.12,9458
Comedy,R,25252.36,13276.3,9459
Drama,PG,9913.25,987.73,9460
Comedy,PG,22003.06,47473.27,9461
Action,PG13,32477.41,47736.54,9462
