LinkedIN,Major,DOB,Salary,GPA,Tuition,College_location
2,STEM,1979,9854.45,1.46,21652,Central
8,Humanities,1970,10328.74,3.3,1325,Central
35,Professional,2001,11792.65,2.16,2472,Central
5,Professional,1973,11805.72,1.97,36843,Central
1,Vocational,1986,13194.18,1.96,1785,WestCoast
19,Professional,2003,11735.92,2.48,2922,Central
53,Humanities,1959,10203.33,1.88,4687,Central
17,Other,2005,5282.8,2.24,4938,EastCoast
39,STEM,1977,9799.95,2,4393,EastCoast
20,Humanities,1994,10262.93,2.66,10485,WestCoast
39,STEM,1956,9676.41,3.15,11174,Central
2,Vocational,1964,13353.25,3.59,5645,WestCoast
1,Buisness,1954,10313,3.13,5600,EastCoast
7,Vocational,1958,13283.31,2.7,1841,EastCoast
20,Other,1980,5387.85,2.71,5830,WestCoast
20,Humanities,1956,10217.3,2.22,7465,Central
12,Humanities,1995,10284.97,2.76,6697,WestCoast
3,Buisness,1981,9819,1.81,4669,Central
82,Humanities,1971,10284.9,2.66,13092,Central
5,Other,1972,5023.23,2.36,3663,EastCoast
3,STEM,1974,9747.86,2.67,5321,WestCoast
1,STEM,1954,9730.35,2.59,2842,Central
11,Humanities,1952,10212.1,2.17,1922,Central
39,Humanities,1981,10219.91,2.34,8992,EastCoast
0,Other,1970,4991.67,2.46,6136,Central
5,STEM,2004,9754.03,2.39,5896,EastCoast
13,Vocational,1951,13285.19,2.88,7480,EastCoast
10,STEM,1988,9775.47,2.2,5258,Central
21,Professional,1979,11749.24,2.52,7891,EastCoast
17,Professional,2000,11740.01,2.57,6364,WestCoast
24,Humanities,1954,10269.3,2.55,4331,EastCoast
45,Humanities,1959,10193.72,1.88,3219,Central
2,Vocational,1996,13165.37,1.68,6513,EastCoast
12,Vocational,1991,13274.99,2.79,2856,WestCoast
21,Other,2005,5453.81,2.24,5784,WestCoast
6,Other,1992,5024.7,2.34,4879,WestCoast
9,Buisness,1965,9700,3,3929,WestCoast
40,Vocational,2000,13240.14,2.39,6333,WestCoast
18,STEM,1972,9766.59,2.48,3814,EastCoast
41,Vocational,1995,13255.72,2.54,3825,WestCoast
13,Vocational,1951,13320.58,3.11,6283,Central
12,Humanities,1978,10274.86,2.68,3164,Central
2,STEM,1975,9717.88,2.85,5913,WestCoast
6,Humanities,1955,10157.03,1.39,3556,WestCoast
46,Buisness,1956,10282,2.82,27283,WestCoast
16,Professional,1961,11753.47,2.45,14079,Central
13,Professional,1995,11762.63,2.52,5631,EastCoast
15,Professional,1995,11787.01,2.26,3167,Central
6,Buisness,1981,9725,2.75,6672,Central
5,Professional,1993,11790.25,2.16,5981,EastCoast
108,Humanities,1965,10217.86,2.19,3062,WestCoast
4,Buisness,1985,9676,3.24,5392,Central
1,Humanities,1951,10212.97,2.07,2497,WestCoast
10,STEM,1979,9747.35,2.57,4072,Central
11,Professional,1958,11690.81,3.15,7250,Central
68,Professional,1995,11834,1.79,35577,EastCoast
31,Professional,1960,11753.27,2.42,3332,EastCoast
64,Professional,2003,11706.02,2.93,4482,Central
5,STEM,1973,9793,2.15,3766,EastCoast
81,Professional,1973,11736.75,2.76,3479,EastCoast
0,Humanities,2002,10304.21,3,5803,EastCoast
16,Vocational,1989,13291.44,2.81,3200,WestCoast
29,Vocational,1980,13297.92,2.98,5425,EastCoast
14,STEM,1981,9694.36,2.96,3316,EastCoast
22,STEM,2000,9705.41,3.13,4568,EastCoast
5,Professional,1982,11758.58,2.45,1937,Central
13,STEM,1959,9738.08,2.54,9491,WestCoast
23,Vocational,1976,13235.69,2.37,5740,Central
66,Other,2003,9344.76,3.03,3898,WestCoast
1,Vocational,1956,13267.41,2.69,5285,WestCoast
26,STEM,1960,9749.04,2.73,5298,EastCoast
77,STEM,1964,9751.31,2.47,10227,EastCoast
1,STEM,1975,9740.54,2.69,14908,EastCoast
14,Vocational,1991,13223.91,2.22,1257,Central
43,STEM,1992,9703.64,3,18254,Central
20,Buisness,1973,9836,1.64,6088,EastCoast
3,Buisness,1986,10235,2.35,2760,Central
9,Professional,1962,11670.04,3.2,15485,EastCoast
5,Other,1983,5013.69,3.04,2589,EastCoast
3,STEM,2000,9715.39,2.93,2781,Central
13,Professional,1990,11668.21,3.25,29285,WestCoast
12,STEM,1995,9673.27,3.18,5496,EastCoast
3,Humanities,1975,10244.81,2.4,26587,WestCoast
40,Vocational,2004,13280.02,2.77,4241,EastCoast
6,Buisness,1985,9738,2.62,11156,EastCoast
8,Humanities,2002,10283.08,2.72,2382,Central
58,Humanities,1988,10230.74,2.38,1705,EastCoast
11,Vocational,1984,13295.84,2.95,6155,EastCoast
1,STEM,1966,9696.64,3.05,8157,WestCoast
1,Professional,1968,11848.72,1.68,37519,EastCoast
15,Professional,1964,11863.56,1.48,3605,Central
41,Other,1982,6673.61,3.01,3399,Central
33,Professional,1968,11738.91,2.57,5620,WestCoast
26,Professional,1961,11719.35,2.76,6031,EastCoast
13,Professional,1978,11740.39,2.66,2141,Central
46,Buisness,1960,10269,2.69,2645,Central
13,Professional,1981,11680.98,3.18,3358,WestCoast
62,Buisness,1969,9828,1.72,4695,Central
1,STEM,1978,9813.81,1.9,6590,EastCoast
3,STEM,1956,9798.82,1.94,7816,Central
13,Humanities,1972,10213.07,2.1,1826,Central
44,Humanities,1988,10220.23,2.09,5437,WestCoast
28,Vocational,1956,13234.09,2.3,2619,WestCoast
5,STEM,1993,9723.86,2.74,2465,EastCoast
7,Vocational,1992,13235.44,2.29,2230,Central
40,STEM,1994,9824.88,1.65,3524,EastCoast
1,Other,1985,5001.17,2.2,2841,Central
2,STEM,1954,9810.7,2.01,4248,WestCoast
26,Professional,1993,11699.06,3.1,3293,Central
3,STEM,1988,9717.72,2.91,4448,Central
43,STEM,1968,9741.84,2.65,4881,WestCoast
33,Other,1970,6082.5,2.98,2742,EastCoast
6,Vocational,1989,13252.75,2.6,6374,Central
1,Professional,1983,11705.01,2.68,1634,EastCoast
23,STEM,1975,9796.4,2.03,3565,EastCoast
3,Vocational,1963,13274.42,2.8,5829,Central
55,Humanities,1971,10289.01,2.9,2672,Central
5,Professional,1967,11775.8,2.26,3248,EastCoast
6,Humanities,1954,10343.34,3.38,5770,Central
45,Humanities,1984,10208.66,2.1,12942,Central
19,Professional,1976,11692.47,3.01,6069,Central
16,Vocational,2005,13152.09,1.52,3889,Central
6,Other,1991,5048.62,2.08,3349,WestCoast
1,STEM,1990,9748.97,2.64,7329,WestCoast
28,STEM,1955,9771.53,2.2,2634,EastCoast
4,Other,1961,5023.48,1.76,5656,EastCoast
68,Professional,1973,11828.78,1.62,7069,WestCoast
5,Buisness,1990,10242,2.42,6213,EastCoast
46,STEM,1995,9629.38,3.69,3820,WestCoast
23,Humanities,1999,10226.12,2.18,4713,WestCoast
1,Professional,1958,11750.43,2.42,4878,WestCoast
36,Humanities,1997,10293.73,2.98,4872,WestCoast
19,STEM,1960,9709.82,2.89,7798,EastCoast
8,Other,1999,5056.51,2.52,2182,Central
4,Buisness,1997,9716,2.84,3728,EastCoast
8,Professional,1997,11720.72,2.84,6057,WestCoast
14,Vocational,1967,13230.4,2.27,5200,Central
87,Other,1985,12591.06,3.1,3910,EastCoast
29,Humanities,1995,10231.6,2.46,104646,EastCoast
67,Humanities,1951,10228.87,2.43,4563,Central
15,STEM,1969,9772.84,2.44,7590,Central
13,STEM,1998,9745.99,2.66,2195,WestCoast
44,Humanities,1979,10242.56,2.39,7093,EastCoast
28,Vocational,1968,13314.23,3.09,2566,Central
20,Buisness,1966,10186,1.86,4601,WestCoast
7,Humanities,1993,10268.08,2.63,5962,EastCoast
23,Humanities,1955,10228.44,2.31,12754,WestCoast
12,STEM,2003,9722.78,2.73,25698,Central
8,STEM,1989,9780.55,2.31,4946,WestCoast
27,Buisness,2005,9767,2.33,12351,WestCoast
25,Professional,1959,11863.21,1.39,5412,Central
21,STEM,1985,9777.28,2.25,3379,Central
33,Humanities,1994,10080.74,0.88,1332,WestCoast
45,STEM,1952,9722.87,2.64,2716,EastCoast
39,Professional,1969,11771.74,2.29,6003,Central
10,Other,1960,5112.11,3.22,4545,EastCoast
8,Professional,1982,11786.94,2.25,5386,EastCoast
46,Humanities,1971,10302.75,3.03,4891,WestCoast
1,Professional,1952,11769.59,2.33,6558,WestCoast
9,Other,1976,5066.27,2.65,2665,WestCoast
13,Other,1964,5163.52,3.02,9246,EastCoast
14,Vocational,1965,13253.67,2.51,6035,WestCoast
102,Vocational,1992,13202.92,2.1,3900,Central
14,Professional,1982,11734.74,2.66,2628,WestCoast
29,Humanities,1952,10210.89,2.1,100899,Central
6,Professional,1975,11803.55,2.17,10423,Central
7,Humanities,1960,10234.1,2.38,5068,WestCoast
62,Vocational,1993,13249.75,2.48,52305,WestCoast
43,Other,1984,6861.48,2.02,6911,WestCoast
14,Humanities,1985,10214.15,2.02,1532,Central
8,Humanities,1953,10210.18,2.15,5262,EastCoast
11,Buisness,2004,10230,2.3,6595,EastCoast
12,Humanities,1987,10267.75,2.51,8375,EastCoast
14,Professional,1983,11766.28,2.24,2608,EastCoast
4,Vocational,1974,13276.52,2.57,23146,Central
1,STEM,1951,9698.72,2.9,6905,Central
2,STEM,1982,9714.06,2.92,5239,Central
6,Vocational,2001,13232.65,2.31,4114,Central
42,Humanities,1990,10246.14,2.41,4482,WestCoast
2,Vocational,1963,13186.33,1.89,2546,EastCoast
9,Humanities,1953,10251.54,2.63,8863,Central
2,Vocational,1976,13216.36,2.2,8755,WestCoast
8,Professional,1951,11679.77,3.12,3717,Central
7,Vocational,1956,13246.81,2.36,3568,Central
39,Vocational,2004,13325.36,3.33,2173,WestCoast
17,Vocational,1967,13258.35,2.56,10145,EastCoast
24,Humanities,1983,10265.41,2.57,2639,Central
11,Other,2005,5117.97,3.48,3853,WestCoast
3,Humanities,1958,10302.5,2.93,3134,EastCoast
22,Humanities,1974,10229.4,2.32,3432,EastCoast
42,STEM,1974,9759.22,2.37,4370,WestCoast
12,Vocational,2001,13277.21,2.72,11664,EastCoast
27,Professional,1976,11716.25,2.75,5872,EastCoast
23,Other,1951,5533.18,3.4,5138,EastCoast
47,Vocational,1984,13304.14,2.96,4761,WestCoast
3,Humanities,1991,10347.46,3.27,5566,WestCoast
6,Other,1954,5030.35,2.18,5275,EastCoast
41,Professional,2004,11814.81,1.86,6936,WestCoast
7,Other,1971,5065.12,2.26,5859,EastCoast
11,Humanities,1990,10281.71,2.76,3958,EastCoast
9,Humanities,2005,10169.02,1.7,2819,WestCoast
11,Humanities,1966,10189.8,1.72,3668,EastCoast
4,Humanities,1954,10251.21,2.53,4846,Central
9,Other,1971,5079.57,1.92,36648,Central
17,Professional,1973,11784.14,2.04,4033,Central
4,STEM,1980,9796.73,2.09,5755,WestCoast
21,Buisness,1961,9747,2.53,1828,EastCoast
13,STEM,1958,9710.42,2.91,9428,Central
27,Other,1982,5738.16,2.12,17372,Central
1,Professional,1957,11683.21,2.96,20153,EastCoast
0,STEM,1992,9762.05,2.45,4292,EastCoast
32,Vocational,2003,13234.37,2.3,8862,Central
0,Vocational,2000,13228.68,2.31,4735,EastCoast
52,Vocational,1966,13297.78,2.87,3021,Central
14,Buisness,1990,10269,2.69,2637,EastCoast
0,Professional,2002,11787.64,2.07,5657,EastCoast
0,Humanities,1970,10247.66,2.52,6285,EastCoast
5,Humanities,2003,10238.15,2.48,2699,WestCoast
15,Buisness,1963,9740,2.6,7851,EastCoast
11,Humanities,2000,10243.39,2.48,6521,EastCoast
13,Vocational,1979,13231.15,2.36,5452,EastCoast
34,Vocational,1983,13232.87,2.45,1540,EastCoast
9,Professional,1973,11767.61,2.39,4050,Central
2,Humanities,1957,10262.55,2.82,4349,Central
1,STEM,1964,9806.37,1.89,4522,Central
6,Humanities,1976,10226.61,2.3,2642,WestCoast
1,STEM,1958,9752.05,2.44,3928,EastCoast
18,Vocational,1973,13250.82,2.54,5335,Central
15,Professional,1972,11718.35,2.81,4111,WestCoast
12,Other,1952,5142.67,2.62,5797,WestCoast
43,STEM,1952,9755.54,2.52,28274,EastCoast
4,STEM,1987,9666.72,3.41,2852,Central
10,Vocational,1990,13300.33,2.99,4448,Central
23,STEM,1994,9664.24,3.23,4491,WestCoast
4,Buisness,1970,10258,2.58,2574,EastCoast
4,Humanities,1956,10224.43,2.35,3518,EastCoast
2,Professional,1966,11774.87,2.27,5169,EastCoast
48,STEM,1966,9749.92,2.6,1837,WestCoast
77,Vocational,1970,13258.82,2.49,2268,EastCoast
98,Vocational,1989,13232.51,2.37,2495,Central
25,Humanities,1966,10294.69,2.94,4677,EastCoast
9,Buisness,1989,9791,2.09,6548,WestCoast
21,Professional,1968,11698.73,2.98,51390,WestCoast
14,Humanities,1952,10180.5,1.85,4667,WestCoast
6,STEM,1988,9735.18,2.75,8040,Central
24,Humanities,1973,10208.28,2.14,5172,WestCoast
10,Vocational,1957,13196.33,2.09,6516,Central
4,STEM,1966,9789.8,2.13,2768,Central
42,Vocational,1988,13213.99,2.29,4818,Central
12,Professional,1992,11747.24,2.57,4165,WestCoast
48,STEM,1963,9723.54,2.83,34957,WestCoast
4,Other,1965,5004.03,2.44,4097,EastCoast
13,Vocational,1956,13311.13,2.96,33464,WestCoast
1,Professional,1963,11800.6,2.11,3930,Central
39,Vocational,1976,13397.55,3.82,4829,WestCoast
3,Humanities,1974,10293.44,2.98,2900,EastCoast
0,Vocational,1962,13229.13,2.29,3464,EastCoast
7,Vocational,1996,13224.59,2.4,8187,EastCoast
58,Humanities,1989,10255.08,2.68,4287,EastCoast
37,Other,1995,6361.41,2.53,8980,Central
6,STEM,1986,9794.44,2.01,6662,EastCoast
5,Vocational,1957,13296.09,3.03,9739,WestCoast
28,STEM,1993,9744.06,2.54,4481,WestCoast
14,Buisness,1984,10249,2.49,2772,EastCoast
7,Buisness,1961,9772,2.28,19965,EastCoast
4,Humanities,1984,10240.83,2.27,8007,WestCoast
27,STEM,1958,9732.24,2.63,5879,WestCoast
26,Humanities,1967,10354.57,3.62,5955,WestCoast
35,Professional,1977,11737.6,2.62,2176,EastCoast
19,Buisness,1959,9785,2.15,5144,WestCoast
7,Buisness,1975,9737,2.63,9272,Central
3,Vocational,1962,13204.08,2.15,6242,EastCoast
64,Professional,1982,11721.21,2.72,2344,Central
60,STEM,2000,9839.71,1.63,2003,Central
33,Buisness,1994,10303,3.03,34338,WestCoast
75,Professional,1971,11821.68,1.75,9526,WestCoast
9,Vocational,1992,13215.94,2.06,4415,EastCoast
16,Vocational,2005,13201.29,1.92,1288,WestCoast
48,Vocational,1964,13230.69,2.27,3377,Central
3,STEM,1961,9731.09,2.74,3145,Central
8,STEM,1965,9654.72,3.29,6291,EastCoast
70,Buisness,2005,9762,2.38,5749,Central
18,STEM,1977,9789.88,2.2,6304,WestCoast
57,STEM,1988,9732.82,2.62,4352,EastCoast
6,Humanities,1967,10325.54,3.2,25649,Central
12,Professional,1987,11729.04,2.59,4442,WestCoast
11,Humanities,1963,10262.28,2.6,1827,Central
13,STEM,2005,9818.42,1.91,2734,Central
5,Vocational,1954,13243.63,2.62,2439,EastCoast
10,Vocational,1993,13206.51,2.12,6744,EastCoast
8,STEM,1979,9732.4,2.6,4791,EastCoast
19,Professional,1962,11709.1,2.94,6305,EastCoast
6,STEM,1992,9700.37,3.01,1939,Central
6,Other,1955,5032.42,1.96,1848,Central
39,STEM,1971,9778.33,2.04,4217,EastCoast
28,Professional,1989,11793.19,2.15,6338,WestCoast
18,Professional,1972,11788.14,2.22,2551,WestCoast
12,Vocational,1963,13331.42,3.16,2502,EastCoast
4,Buisness,1995,9750,2.5,4297,EastCoast
4,Humanities,1964,10302.42,3.11,6082,Central
26,Buisness,1970,10298,2.98,10695,WestCoast
4,STEM,1957,9745.7,2.64,6066,EastCoast
13,STEM,1955,9786.96,2.29,5797,WestCoast
9,Humanities,1977,10349.69,3.59,5650,WestCoast
6,Humanities,1986,10271.49,2.92,12344,EastCoast
5,Buisness,1953,9813,1.87,4083,WestCoast
3,Professional,1983,11755.11,2.47,5230,Central
1,STEM,1991,9710.66,2.75,7092,Central
3,Humanities,1987,10213.76,2.1,5967,WestCoast
16,STEM,2004,9773.01,2.2,5519,WestCoast
11,Humanities,1995,10321.48,3.25,5755,Central
55,Professional,1978,11751.24,2.41,10051,EastCoast
7,Buisness,1970,10319,3.19,7989,EastCoast
9,Professional,2005,11730.84,2.83,2769,EastCoast
3,Vocational,1980,13375.79,3.77,9758,WestCoast
1,Vocational,1997,13227.74,2.24,3825,Central
13,Humanities,1960,10305.74,2.91,7451,WestCoast
7,Vocational,1975,13256.13,2.51,1912,WestCoast
5,Humanities,1967,10232.18,2.29,7836,EastCoast
1,Humanities,1955,10275.61,2.78,104466,Central
7,Humanities,1962,10224.33,2.27,19305,EastCoast
30,Humanities,1967,10244.05,2.51,9856,Central
10,Professional,1977,11763.89,2.33,102507,WestCoast
12,Vocational,1959,13335.61,3.47,5549,WestCoast
2,Vocational,1976,13162.11,1.51,2848,Central
3,Buisness,1995,9767,2.33,1280,WestCoast
6,Vocational,1997,13283.68,2.87,5745,Central
33,Other,1970,6080.02,2.62,8936,EastCoast
1,Humanities,1982,10267.21,2.7,5787,Central
19,Professional,1961,11718.33,2.91,3476,Central
16,STEM,1995,9801.65,2.12,8492,EastCoast
5,Professional,1966,11690.93,3.22,3874,Central
12,STEM,1985,9805.39,1.97,17591,Central
12,Professional,1998,11779.33,2.22,1428,Central
5,Buisness,2004,10272,2.72,14080,WestCoast
13,Other,1989,5173.59,2.28,8941,EastCoast
3,STEM,1987,9841.97,1.51,3911,WestCoast
45,Vocational,2005,13257.29,2.58,4409,EastCoast
43,Vocational,1997,13279.3,2.84,4961,Central
13,STEM,1960,9708.79,2.89,2332,Central
2,Professional,1956,11731.41,2.68,3366,WestCoast
26,Vocational,1958,13236.85,2.3,2020,EastCoast
20,Humanities,1975,10259.42,2.53,4547,EastCoast
2,STEM,1965,9796.12,2.15,3567,Central
20,Humanities,1968,10303.23,3,5637,Central
0,Professional,1957,11744.73,2.54,5256,WestCoast
0,Professional,1982,11776.12,2.13,13185,WestCoast
7,Vocational,1952,13291.83,2.81,20399,EastCoast
4,Professional,1982,11822.28,1.79,2158,Central
93,STEM,1977,9732.42,2.7,4003,WestCoast
7,Professional,1952,11820.43,1.88,4435,WestCoast
4,Buisness,1975,9691,3.09,11128,EastCoast
56,Other,1970,8135.15,3.13,6014,EastCoast
56,Humanities,1953,10281.47,2.75,3993,Central
32,Humanities,1981,10253.94,2.55,3800,Central
0,Professional,1971,11754.37,2.38,4924,EastCoast
2,Professional,1978,11786.74,2.12,7530,Central
43,Professional,1958,11720.81,2.84,4607,EastCoast
0,STEM,1954,9741.78,2.68,22117,WestCoast
9,STEM,1985,9750.12,2.49,2820,EastCoast
14,Vocational,1980,13365.29,3.6,17956,WestCoast
2,STEM,1952,9755.94,2.63,3357,Central
35,Humanities,1966,10215.47,2.34,2311,Central
6,Vocational,1998,13331.72,3.42,4397,Central
9,Other,1956,5088.12,1.98,6037,Central
18,Buisness,1984,10134,1.34,4322,EastCoast
14,Other,1954,5198.07,2.28,16259,WestCoast
31,Vocational,2000,13265.61,2.64,1533,Central
11,Professional,1952,11757.6,2.49,6430,Central
36,Other,1962,6307.98,2.77,5675,EastCoast
5,Professional,1961,11745.32,2.67,9716,Central
10,Professional,1957,11762.18,2.32,3898,Central
22,STEM,1965,9836.91,1.57,2496,WestCoast
30,Humanities,1997,10284.5,2.76,4342,Central
12,Vocational,1988,13309.86,3.03,6176,EastCoast
14,Professional,2000,11758.93,2.43,4870,EastCoast
6,Buisness,1991,9740,2.6,102975,WestCoast
1,Other,1984,5004.1,2.45,5224,EastCoast
2,Humanities,1987,10235.14,2.53,8666,EastCoast
32,Humanities,1972,10301.5,2.88,4697,EastCoast
12,Professional,1952,11728.88,2.86,7155,WestCoast
20,Professional,1990,11684.45,2.98,7915,EastCoast
28,Professional,1970,11768.49,2.27,2488,Central
10,Other,1957,5118.31,1.78,3640,Central
12,Buisness,1975,9765,2.35,4436,EastCoast
8,Vocational,2000,13207.44,2.08,5838,EastCoast
28,Vocational,1953,13252.55,2.4,7779,WestCoast
29,STEM,1978,9786.51,2.32,8789,EastCoast
1,Buisness,1983,9785,2.15,6771,WestCoast
2,STEM,1971,9821.69,1.77,5292,WestCoast
56,Professional,1967,11785.03,2.27,4750,WestCoast
29,Vocational,1984,13227.65,2.37,3634,WestCoast
15,Humanities,1962,10259.4,2.47,7654,WestCoast
3,Vocational,1995,13285.3,2.88,6331,WestCoast
50,Humanities,1976,10261.82,2.49,3625,EastCoast
3,Vocational,1990,13309.55,3,3850,WestCoast
4,Humanities,1995,10181.41,1.84,4404,Central
18,STEM,1960,9693.37,2.83,9047,EastCoast
23,Humanities,1955,10158.58,1.59,3724,Central
29,Vocational,1992,13203.92,2.07,36121,EastCoast
7,Professional,1969,11760.3,2.42,7033,WestCoast
33,Vocational,1959,13273.42,2.72,1696,EastCoast
22,Professional,1983,11746.84,2.44,2520,WestCoast
7,STEM,1987,9691.13,3.13,7178,WestCoast
32,Vocational,1952,13239.49,2.68,12524,EastCoast
1,Professional,1987,11693.27,2.99,12754,EastCoast
24,STEM,1989,9636.62,3.55,6308,EastCoast
15,Humanities,2004,10237.5,2.36,4865,WestCoast
27,Professional,1959,11669.27,3.39,8396,EastCoast
2,Vocational,1993,13231.55,2.33,5689,EastCoast
6,Humanities,1957,10251.84,2.41,1974,WestCoast
11,Professional,1989,11756.46,2.52,24036,WestCoast
7,Humanities,1962,10177.6,1.8,1788,WestCoast
8,Professional,1996,11662.16,3.33,2186,WestCoast
15,STEM,1972,9816.38,1.88,4929,WestCoast
9,STEM,1995,9793.81,2.11,2939,WestCoast
49,STEM,1969,9757.12,2.37,2586,Central
8,Humanities,1951,10250.08,2.55,5297,WestCoast
5,Other,1967,5022.88,2.43,4487,EastCoast
4,Humanities,1952,10193.59,1.94,6058,EastCoast
24,STEM,1964,9794.62,2,6143,WestCoast
21,STEM,2004,9795.77,2.03,5891,EastCoast
15,Other,1958,5237.19,2.48,11109,EastCoast
29,STEM,1951,9725.45,2.62,6463,Central
6,STEM,1957,9833.48,1.77,19210,WestCoast
47,Professional,1973,11787.99,2.05,18640,WestCoast
66,Vocational,1983,13272.46,2.8,3972,EastCoast
31,STEM,1974,9763.89,2.28,7822,Central
75,STEM,1998,9766.73,2.32,4455,EastCoast
4,Humanities,2005,10185.58,2.07,5834,EastCoast
10,Vocational,1978,13289.04,2.81,4565,WestCoast
49,Vocational,1996,13226.66,2.05,4069,WestCoast
33,Buisness,1959,9710,2.9,10029,WestCoast
14,Humanities,2000,10205.22,2.23,5777,WestCoast
13,Other,1967,5171.68,3.14,10845,WestCoast
15,Vocational,1970,13242.17,2.39,12882,Central
30,Other,1969,5902.86,2.64,12517,EastCoast
7,Professional,1973,11708.79,2.71,7205,WestCoast
14,STEM,1994,9746.16,2.32,3941,EastCoast
1,Other,1990,4995.09,1.7,6588,WestCoast
20,STEM,1970,9789.6,2.24,1764,WestCoast
6,Professional,1995,11781.84,2.21,100364,WestCoast
11,Humanities,1993,10236.7,2.24,5267,Central
31,Professional,1990,11791.12,2.08,7708,EastCoast
52,STEM,1999,9748.84,2.56,12483,EastCoast
24,Other,1990,5586.3,2.5,3450,WestCoast
2,Professional,2003,11793.11,2.13,7754,EastCoast
32,Humanities,1983,10247.77,2.58,12706,EastCoast
67,Other,1976,9473.42,2.9,5370,EastCoast
2,Professional,1952,11743.8,2.42,7823,Central
61,Professional,1954,11774.53,2.12,5379,Central
41,Vocational,1958,13193.96,1.82,8412,Central
3,Other,1991,5000.12,2.59,2882,Central
23,Professional,1993,11769.26,2.2,1481,EastCoast
17,Vocational,1971,13259.86,2.44,7941,Central
