Piv,Zyrc,Xelco,Yulos,Pilms,WAC,ID,ZIQ
12,Vibranto,1972,37,6283.333333,ET,5230,2.55
43,Solario,1987,1,4570.470588,ET,2885,2.23
105,Quilante,1979,50,4966.701299,FC,77,2
21,Ardent,2019,35,10921.66667,EM,9415,2.65
1,Ardent,1970,4,5869,FC,9150,2.37
61,Solario,2010,35,4460.806452,EM,2931,2.05
4,Solario,2010,36,3239.888889,FB,3672,3.01
25,Brillante,1976,45,3518.819277,EM,8483,2.63
95,Brillante,1988,91,11263.11111,EM,8209,2.34
5,Esplen,1988,68,2878.408163,FB,6598,2.48
9,Brillante,2002,68,7252.428571,EM,8328,2.05
12,Solario,2011,30,1202.111111,FC,3690,2.1
10,Vibranto,1973,8,2436.789474,ET,4576,2.8
48,Vibranto,1974,71,2427.659574,EM,5347,2.65
7,Brillante,1965,59,5769.816327,FC,8949,2.52
4,Solario,2018,47,8484,ET,3925,1.96
23,Solario,1978,88,2025.076923,FB,2752,2.42
11,Vibranto,1966,54,5541.385965,FB,4157,1.29
2,Solario,1997,93,4306.408163,FB,3598,3.08
13,Solario,2000,80,9897.333333,FC,3512,3
14,Solario,2017,75,6172,FC,3840,2.18
3,Vibranto,2002,94,6697.666667,FC,5415,2.97
43,Solario,1984,35,54731,EM,2002,2.27
5,Brillante,1967,62,3350,ET,8950,2.12
15,Quilante,1987,13,13975.90909,ET,1611,2.61
26,Ardent,2011,6,5441.714286,EM,9756,3.13
73,Solario,1989,87,103753,FB,3401,2.77
46,Solario,2000,4,3603.816327,FB,3349,3.26
8,Solario,1989,86,7786.428571,FC,2228,2.35
1,Vibranto,1978,86,7898.275862,FB,4629,2.33
2,Brillante,1995,23,2539.714286,ET,8656,2.89
21,Esplen,2014,70,4364.151515,FC,6466,1.72
4,Esplen,2009,81,3472.567901,ET,6281,2.4
7,Quilante,2005,24,2201.631579,ET,895,3.22
19,Solario,1997,58,6621.777778,FC,3036,2.42
20,Solario,1977,36,6447.666667,EM,2824,2.33
42,Ardent,2015,70,6298.904762,EM,9721,2.46
9,Vibranto,2006,67,2929.659574,FC,4647,2.73
4,Quilante,2011,79,12827,FC,1208,3.53
7,Vibranto,2008,3,5723,FC,5500,2.48
15,Ardent,1989,89,5224.904762,ET,9121,3.15
1,Quilante,1981,68,8054.857143,FC,1014,2.55
6,Ardent,1990,61,1234.470588,FC,9385,1.74
13,Ardent,1971,41,1723.363636,FB,9088,2.78
28,Esplen,1972,75,5462.333333,EM,7348,2.46
18,Quilante,2019,12,5015.450704,FB,1071,3.12
19,Vibranto,2010,75,1915.666667,FC,5860,2.06
13,Ardent,2002,21,4477.137931,FB,9958,2.41
28,Solario,1999,82,5302.5,FB,2164,2.07
29,Esplen,2018,39,5871.806452,EM,6031,2.42
7,Vibranto,1984,50,2055.408163,EM,5298,2.3
22,Brillante,2001,83,6682.157895,ET,8519,3.27
9,Brillante,1973,82,2892.927835,ET,8897,2.48
1,Quilante,2003,30,2044.408163,ET,698,2.78
34,Brillante,1992,46,5472.581395,FC,8043,1.94
8,Solario,1995,21,5839.792453,EM,2653,2.9
61,Brillante,2003,32,8701,EM,8520,2.1
18,Esplen,2010,31,2050.351351,EM,7574,2.34
1,Quilante,1993,19,8800.666667,FB,124,2.78
2,Quilante,2007,25,4707.571429,EM,570,2.5
2,Solario,2018,85,3377.537313,ET,2167,2.39
14,Solario,2006,84,1711.956522,FB,3892,2.96
6,Vibranto,1973,5,50639,ET,4002,2.7
36,Esplen,2002,21,11707.33333,FB,6412,2.31
20,Vibranto,1991,22,9454.352941,FB,5117,2.73
28,Esplen,1985,88,25990,ET,7004,2.29
8,Brillante,2009,96,6050.822785,FC,8579,3.46
7,Vibranto,1992,2,2796.829787,EM,5194,3.57
18,Solario,2010,51,8022.275862,FB,3029,2.31
6,Ardent,1968,94,3347.701299,FB,9777,2.31
0,Vibranto,2010,65,3573.450704,FB,4771,3.14
12,Vibranto,1999,57,1574.275362,FB,5669,2.01
0,Ardent,1965,35,8493.666667,FB,9524,2.23
40,Esplen,1990,3,2804.47619,FC,7884,2.5
8,Solario,1977,41,2444.111111,EM,2090,2.59
52,Ardent,1987,74,3343.714286,FB,9356,2.05
10,Solario,2002,64,1778.470588,EM,2085,2.12
2,Brillante,1994,39,4754.5,ET,8464,2.88
6,Brillante,2014,53,11616,EM,8110,1.9
7,Vibranto,2009,64,3518.425287,FB,4087,2.78
3,Vibranto,2010,56,3149.268817,FC,4393,2.41
24,Brillante,2018,16,9593.333333,ET,8112,2.15
6,Brillante,1984,81,2720.333333,FC,8375,2.31
51,Quilante,1991,100,2548.901099,EM,491,2.38
28,Vibranto,1995,81,6399.157895,FC,5019,2.88
13,Vibranto,1976,59,1987.666667,FC,4496,2.93
0,Solario,1991,31,1193.631579,EM,3195,2.31
10,Esplen,1988,41,3309.666667,ET,6660,2.13
51,Ardent,1966,90,3310.816327,EM,9749,2.54
19,Quilante,1990,60,2914.181818,FB,1655,2.23
5,Vibranto,1973,13,9676.352941,FB,4117,3.14
3,Quilante,1967,8,33654.33333,FC,1503,2.66
16,Esplen,1981,61,50752,ET,6502,2.28
6,Quilante,1985,29,4994.888889,FB,1572,2.37
1,Vibranto,2000,28,25243,ET,5304,3.1
11,Solario,1976,74,2489.5,ET,3364,2.31
26,Ardent,1973,1,6861.784314,FB,9351,2.92
0,Vibranto,1977,88,36505.33333,EM,4703,2.23
19,Quilante,1966,28,1763.888889,ET,1072,2.28
7,Brillante,2008,72,5406.806452,FB,8331,2.64
41,Solario,1992,80,3104.888889,FC,3072,2.88
24,Esplen,1970,8,22949,ET,7005,1.95
11,Brillante,1985,80,2773.301587,ET,8763,2.03
15,Esplen,1983,42,4434.659574,FC,7747,2.47
14,Solario,1987,50,4862.428571,EM,3728,2.57
31,Vibranto,2004,39,5280.512195,FB,4282,2.3
9,Solario,1967,95,1113.631579,EM,3295,2.32
30,Ardent,1990,94,4684.454545,EM,9122,3.55
54,Solario,1982,23,1594.268817,FB,3393,3.05
28,Esplen,1993,26,11089.30769,FB,6913,2.28
2,Vibranto,2009,94,5808.5,FC,4864,2.98
42,Ardent,1978,60,3131,EM,9640,1.9
11,Solario,2008,10,3584,ET,3400,2.96
28,Brillante,1966,62,2607.790698,ET,8086,2.23
20,Solario,1979,85,3671.268817,EM,3993,2.9
11,Quilante,1978,25,100922,EM,101,3.29
14,Ardent,2016,22,7057,FC,9432,1.53
3,Vibranto,1973,11,2692.863014,FB,5873,2.48
14,Solario,1990,38,5018.666667,EM,2660,2.46
23,Solario,1984,91,11362.30769,ET,2013,2.5
6,Vibranto,2007,42,5244.571429,EM,4370,2.47
10,Vibranto,2003,8,4966,FB,5840,2.52
12,Esplen,1994,23,3067.595506,FC,7689,2.62
23,Solario,2008,25,14854.11111,ET,3309,2.68
26,Solario,2015,98,3343.913043,EM,3446,1.95
5,Solario,1992,83,6066.915254,ET,3959,2.26
28,Vibranto,2011,14,4207.30303,FB,5133,3.05
15,Quilante,1995,6,2774.408163,FC,398,3.56
7,Vibranto,2002,3,9849.352941,ET,4617,2.57
13,Solario,2011,81,5855.153846,FC,3226,2.67
44,Brillante,1968,34,9238.826087,ET,8423,2.89
10,Esplen,1986,5,2076.784314,FB,7451,3.11
2,Quilante,2017,74,5657.512195,EM,182,2.33
45,Quilante,1975,62,6772.102564,EM,539,2.81
53,Esplen,1999,98,3640.952381,EM,6342,2.21
15,Esplen,2016,92,5599.10101,EM,7199,2.15
41,Esplen,1984,34,2905.851852,ET,7554,2.91
0,Esplen,2004,86,6349.275862,FB,6129,1.91
22,Quilante,1993,57,14206.11111,FB,9,2.32
25,Solario,2000,54,53724,FC,2902,2.3
0,Quilante,1993,83,2784.588235,EM,1568,1.98
25,Esplen,1980,85,4070.806452,FC,7931,2.74
8,Solario,2016,95,104214,FB,2301,1.6
15,Ardent,1994,94,7545.806452,ET,9831,1.72
33,Esplen,1991,45,5846.701299,ET,6077,1.85
8,Ardent,1997,20,1242.819277,FB,9483,2.7
18,Solario,2013,89,2198.816327,FC,3449,2.24
33,Brillante,1986,5,4103.956522,EM,8292,2.57
9,Quilante,1977,41,3874.268817,FB,493,2.86
10,Solario,1976,41,5596.901099,EM,3591,2.14
7,Vibranto,1989,95,4563.727273,ET,4344,1.96
2,Vibranto,2018,49,6172.470588,EM,4885,2.17
1,Esplen,1992,34,2494,FB,7800,2.46
14,Ardent,1975,19,9320.666667,EM,9315,1.69
6,Esplen,2015,67,5257.176471,EM,7834,2.65
24,Solario,1990,31,10622.85714,EM,3114,2.79
20,Vibranto,2014,68,4339.137931,ET,4458,3.04
5,Esplen,2001,13,4865.512195,EM,6982,3.13
9,Ardent,1974,29,12404.30769,FB,9913,2.68
4,Esplen,1989,37,25299,FC,6104,2.34
13,Vibranto,1967,6,5349.784314,FC,5151,2.39
29,Vibranto,2012,84,4026.666667,FC,5596,2.92
1,Esplen,1978,75,4890.5,FB,6864,3.06
1,Solario,2014,40,1649.956522,FC,2792,1.89
21,Vibranto,2006,15,1725.829787,FC,4194,2.85
9,Brillante,2014,67,1174.111111,FC,8390,2.83
29,Quilante,1981,15,2191.10101,EM,1799,2.3
4,Esplen,1966,82,5343.666667,EM,7260,2.84
7,Esplen,1970,34,11131.90909,EM,7011,3.05
28,Quilante,1965,72,6121.076923,FB,1352,2.51
11,Vibranto,1976,32,8995.333333,FB,4312,2.83
2,Solario,2017,6,20793,FB,2905,3.01
35,Solario,1988,34,3070.181818,FB,2855,2.34
0,Quilante,2013,81,3767.727273,FB,1844,2.73
4,Vibranto,1967,69,5174.385965,EM,4357,2.94
5,Brillante,1991,74,16801.66667,EM,8906,2.14
6,Esplen,2019,31,5900.703704,ET,6327,2.37
48,Vibranto,1995,22,5032.47619,FB,4084,2.85
16,Brillante,1976,3,4727.142857,FC,8035,3.01
37,Vibranto,2007,54,3338.222222,FB,5045,2.39
22,Vibranto,1981,46,7467,EM,5025,2.38
15,Esplen,2004,91,3160.222222,FB,6645,1.82
4,Esplen,1974,6,6753.666667,FB,7224,1.48
25,Solario,1995,100,6727.454545,FC,3922,3.02
6,Quilante,1978,9,4276.666667,ET,624,1.61
0,Quilante,2002,33,20082,FC,605,2.52
1,Vibranto,2006,52,12190.11111,ET,5309,2.48
8,Quilante,1969,18,16809.71429,EM,607,2.98
11,Solario,2018,35,18000.66667,FB,2106,2.83
13,Vibranto,1984,46,16524,FB,4508,2.63
37,Esplen,2017,52,4884.595506,ET,7589,2.43
9,Esplen,1999,35,3547.915254,FC,7359,2.95
114,Vibranto,1982,56,2246.385965,ET,4057,3.7
14,Esplen,1996,52,6617.428571,EM,7828,2.31
0,Vibranto,1981,21,5528.176471,FB,5034,2.37
22,Vibranto,1994,97,25483,ET,5404,1.65
7,Quilante,1971,97,4839.275862,ET,729,2.29
1,Esplen,2005,51,7152,FB,7220,2.67
10,Solario,1982,35,8064.806452,FB,2831,2.37
1,Solario,2003,59,12545,ET,3410,2.66
64,Esplen,2019,99,5892.450704,FB,7871,2.65
28,Solario,2002,60,5394.915254,EM,3259,2.68
3,Vibranto,2015,15,4859.153846,EM,5526,3.39
18,Esplen,1992,26,6828.806452,FB,7631,2.32
8,Brillante,2011,87,4970,FB,8580,2.8
3,Quilante,1995,55,6432.816327,FC,649,3.13
5,Vibranto,2014,33,4071.952381,ET,5642,2.49
16,Vibranto,2010,29,2441.408163,ET,4198,3.03
2,Quilante,1978,50,53401,FB,202,2.98
6,Quilante,1994,97,5278.111111,ET,1590,2.34
13,Vibranto,2005,92,9557.352941,ET,4317,2.93
9,Esplen,1982,45,2636.903226,FC,6162,2.92
38,Quilante,1997,30,3224,EM,880,2.69
5,Ardent,2019,86,2767.275362,EM,9369,2.61
7,Quilante,1986,99,5730.450704,FB,1271,3.03
3,Vibranto,2019,87,10775.33333,FB,4012,2.81
8,Brillante,1967,2,6185.952381,EM,8642,2.19
12,Solario,1970,16,4134.659574,EM,2547,2.28
52,Vibranto,1988,43,3882.385965,EM,4457,1.99
75,Esplen,2003,63,5982.408163,ET,6398,2.35
4,Ardent,1971,87,1897.181818,FB,9555,2.67
11,Vibranto,1974,53,2191,ET,5680,2.04
35,Solario,1994,32,4336.461538,FB,2865,3.14
51,Esplen,1992,21,13831,EM,7408,2.43
29,Vibranto,1998,69,1536.901099,ET,5791,2.41
0,Solario,1965,39,5261.137931,EM,3858,2.43
10,Brillante,2001,64,5721.425287,EM,8687,2.95
1,Vibranto,2011,15,4350.888889,FB,5972,3.05
27,Vibranto,1979,27,1913.301587,EM,4363,2.29
9,Esplen,1979,35,3275.806452,EM,7231,2.61
4,Solario,1998,13,2517.351351,EM,2674,2.28
7,Esplen,1991,16,5735.5,ET,6664,2.24
14,Quilante,1971,46,4852.142857,FC,1135,1.63
35,Solario,1967,26,12287.11111,EM,2709,2.62
23,Vibranto,1984,94,9323.333333,FB,4112,2.29
2,Esplen,1988,24,1955.181818,FC,6755,2.22
6,Brillante,1982,79,5953,ET,8150,3.04
11,Esplen,1981,9,5702.344262,EM,7761,2.63
2,Solario,1967,18,1364.363636,ET,2588,2.98
19,Vibranto,1965,38,3709.571429,FB,4970,2.59
65,Vibranto,1991,20,2458.450704,FB,5271,2.1
22,Solario,1966,56,5190.301587,EM,3263,2.18
8,Brillante,1984,89,6719.784314,EM,8151,2.56
23,Esplen,1992,6,2127.784314,FC,6351,1.94
2,Esplen,1972,28,7513.857143,FC,7514,2.7
2,Solario,2018,95,5925.333333,FB,3430,3.13
2,Vibranto,2012,7,6034.595506,FC,4389,2.17
18,Esplen,1968,55,7306.176471,FC,6534,2.09
6,Solario,1983,5,7069.102564,EM,3739,1.68
19,Ardent,1983,3,8364.857143,ET,9014,3.01
18,Quilante,1968,62,7476.454545,FB,1022,1.56
19,Esplen,1986,35,4891,FC,7750,3.17
11,Esplen,2002,88,5182.461538,FC,7965,2.54
14,Esplen,1997,38,5203.952381,EM,7542,2.32
70,Esplen,1980,87,3795.851852,FB,6054,2.57
22,Solario,2016,21,6130,EM,3032,2.67
6,Brillante,1995,16,2033.666667,FC,8796,2.56
28,Brillante,1979,53,14909,EM,8508,1.82
18,Esplen,1981,69,7757.307692,EM,7813,2.52
12,Vibranto,1965,5,6022.333333,FB,4848,2.57
19,Quilante,2003,55,7584.142857,FB,1735,2.34
17,Quilante,1986,8,4294.714286,EM,756,2.5
2,Solario,1979,60,6383.450704,ET,3971,2.9
0,Esplen,1980,61,7031.816327,FB,6849,2.03
6,Vibranto,2019,89,5131.806452,FB,4431,2.02
10,Brillante,1984,54,8787.157895,EM,8319,1.52
10,Esplen,1981,2,5975.428571,EM,7128,2.22
14,Brillante,2015,99,11439,FC,8610,2.82
21,Esplen,2006,7,54704,ET,7602,2.24
26,Vibranto,1996,36,10260.35294,EM,5817,2.53
21,Brillante,1977,5,9469.666667,FB,8815,2.4
7,Quilante,2011,50,27573,FC,1904,2.57
10,Solario,2003,50,3678,FC,2450,2.13
25,Ardent,1980,33,10162.90909,EM,9311,2.8
8,Ardent,2009,82,5670.102564,ET,9939,3.24
6,Esplen,1982,90,3063.268817,ET,6493,2.08
5,Quilante,2019,63,15510.71429,FB,207,2.69
4,Esplen,2013,14,20782,FC,6605,1.96
19,Esplen,1973,96,6132.702703,EM,6037,2.95
25,Solario,2018,39,3927.952381,EM,2042,2.81
3,Ardent,2019,88,4216.888889,EM,9372,2.82
11,Brillante,1993,91,4878.181818,ET,8655,2.54
5,Esplen,2019,73,1960.790698,FC,7086,2.07
17,Ardent,1989,79,51781,FB,9902,2.32
5,Solario,1974,97,4412,EM,3250,2.25
1,Quilante,1978,99,4269.153846,FB,426,1.69
1,Esplen,2002,79,5618.428571,ET,7628,2.89
5,Quilante,1972,57,8197.703704,FC,1627,2.5
84,Ardent,1975,67,16573.71429,ET,9007,2.53
10,Esplen,1992,18,9082.157895,EM,7519,2.62
21,Solario,1994,87,9319.307692,EM,3113,3.41
8,Esplen,1965,67,6046.142857,EM,7835,3.18
22,Brillante,2018,83,4745.47619,FB,8084,2.55
49,Ardent,2008,60,3115.789474,FC,9176,1.58
4,Quilante,1989,81,6338.555556,FC,1718,2.68
39,Solario,1975,8,15068.11111,FC,2909,2.71
5,Ardent,1979,5,11103.85714,FC,9114,2.22
20,Solario,1977,11,6103.819277,EM,2683,2.54
5,Esplen,1965,89,1996.181818,FC,7955,2.25
1,Solario,1975,45,5348.333333,ET,3148,2.34
18,Solario,2007,81,6230.822785,EM,2179,1.88
17,Quilante,1968,37,3513.222222,EM,545,3.16
10,Quilante,2006,61,10210,FB,1910,2.44
20,Esplen,1976,20,8740.454545,EM,6222,2.15
13,Esplen,1992,58,6287.666667,ET,7124,3.2
2,Esplen,2013,96,6302.176471,EM,7034,2.13
39,Brillante,2003,49,5276.47619,FB,8884,2.02
32,Esplen,2001,3,4640.051282,EM,7878,1.96
44,Esplen,1969,90,6721.222222,ET,6145,2.78
7,Quilante,1993,88,3573.076923,FC,752,2.22
7,Vibranto,2018,23,20888,FB,4505,1.89
53,Vibranto,2011,38,4111.806452,FB,5631,2.39
4,Esplen,1988,63,4861.588235,EM,6568,2.84
7,Vibranto,1994,29,5372.666667,FC,4796,2.51
23,Vibranto,1966,1,2069.363636,FB,5488,2.05
13,Ardent,2011,93,5209.137931,FC,9458,1.93
1,Quilante,1975,55,6315.275362,ET,69,2.72
48,Solario,1998,76,7123.666667,FB,2915,2.31
9,Esplen,1983,15,2499.051282,FC,7378,3
95,Esplen,1966,63,4584.819277,FB,6183,2.91
2,Quilante,2018,28,4217.631579,ET,495,2.76
37,Solario,1980,46,5483.30303,FC,3033,3.01
31,Vibranto,1971,93,4119.333333,FB,5175,1.83
8,Quilante,1976,75,12769.33333,ET,1112,2.13
8,Ardent,1999,87,4349.581395,EM,9243,2.99
1,Solario,1968,68,4999.631579,ET,2195,2.33
25,Solario,1978,44,5202,FB,2120,2.83
17,Esplen,1996,19,8829,EM,7416,3.28
14,Vibranto,2014,89,2094.571429,FC,5370,2.28
10,Esplen,1977,42,2827.777778,FB,6536,2.84
11,Solario,1971,59,1580.701299,ET,2377,2.01
3,Vibranto,1985,77,3967.792453,FC,5453,1.96
5,Vibranto,1972,12,8341.454545,ET,5522,2.5
41,Quilante,1977,66,10285.90909,EM,811,2.22
24,Vibranto,2017,31,5556.408163,FC,5998,2.5
22,Vibranto,1985,44,7407,FC,4916,2.83
4,Vibranto,1980,35,5047.901099,ET,4291,2.49
12,Vibranto,2019,88,3130,FC,4840,3.02
28,Quilante,1967,23,7960.153846,FC,726,1.94
32,Vibranto,2007,67,5970.351351,ET,5374,1.86
12,Ardent,1992,14,2736.222222,ET,9445,2.08
25,Quilante,2019,37,3402.537313,FB,367,1.96
4,Esplen,1966,58,7272.703704,EM,6227,2.52
17,Solario,1993,76,2234.863014,EM,2073,3.14
10,Quilante,1990,4,3689,FC,1950,2.69
5,Vibranto,1970,44,5456.30303,EM,5533,3.5
6,Quilante,2012,63,6803.275862,FC,229,2.16
3,Vibranto,2018,17,2031.901099,ET,4391,2.74
19,Ardent,1997,77,3512.222222,FB,9945,2.34
5,Esplen,1973,61,5203.581395,FC,7743,1.78
4,Esplen,1974,66,18517.71429,FC,7507,2.76
2,Brillante,1966,7,2842.151515,FB,8366,2.67
123,Solario,1972,3,4416.826087,EM,2823,2.49
14,Solario,1990,75,14310,FB,3710,1.79
46,Brillante,1986,43,3795.588235,EM,8068,2.8
11,Esplen,2000,63,3570.952381,FC,7342,2.38
7,Brillante,1973,38,5288.595506,FC,8589,3.08
0,Solario,1975,30,5605.927835,ET,3197,1.79
9,Quilante,1966,19,4314.571429,FC,1170,2.04
7,Quilante,1995,83,11780.90909,ET,1011,2.33
3,Quilante,1992,92,6373.915254,FC,1259,2.98
7,Quilante,1988,1,10940.90909,FC,1511,1.97
37,Ardent,1990,97,2559.829787,FC,9794,2.87
2,Brillante,1997,81,8105,FC,8825,2.69
2,Vibranto,1968,89,6882.904762,FC,4021,2.22
25,Vibranto,1974,77,2708.181818,ET,5455,2.61
5,Ardent,2015,48,2759.581395,FC,9343,2.29
23,Quilante,2008,48,2640.537313,FC,1667,2.05
31,Vibranto,2011,28,5852.888889,EM,4872,2.06
4,Vibranto,1975,62,6986.952381,FB,5442,2.85
27,Quilante,1967,2,3221.792453,FC,1853,2.47
66,Esplen,1965,46,6601.344262,ET,6561,2.63
4,Solario,1985,97,3225.181818,FC,3355,2.23
9,Esplen,1969,68,1588.408163,ET,7498,2.91
33,Ardent,1984,10,7433.702703,FB,9037,2.8
3,Ardent,1979,30,4248.581395,FB,9543,2.44
19,Quilante,2011,5,3469.822785,FC,179,2.8
9,Quilante,2002,98,4576.777778,FB,236,1.73
23,Vibranto,2000,14,3322.351351,FB,4874,2.84
15,Ardent,1982,91,2981.727273,ET,9444,2.69
24,Quilante,1988,94,11377.11111,EM,309,2.15
14,Brillante,2016,37,2741.822785,ET,8279,1.74
3,Ardent,1972,54,7800.666667,FB,9224,2.98
4,Esplen,2008,30,5090,FB,7080,3.42
28,Solario,2017,6,3031.076923,EM,3952,2.76
22,Brillante,1979,54,1367.789474,FC,8676,2.76
24,Ardent,2010,56,6884.777778,FB,9836,2.44
14,Esplen,1984,14,5898.333333,ET,7748,2.41
15,Vibranto,1971,5,3574.567901,FB,4481,3.13
5,Vibranto,1992,65,20302.66667,FB,5306,2.52
45,Quilante,1968,16,7206.666667,FB,824,2.88
45,Quilante,1967,52,2426.47619,EM,1884,3.78
12,Ardent,2009,94,7019,ET,9916,2.61
47,Vibranto,1986,63,4908.581395,FB,4843,2.92
9,Esplen,1991,38,10606.66667,FC,7115,3.07
6,Solario,1969,46,10631.90909,ET,3111,3.08
9,Brillante,2001,52,4680.102564,ET,8939,1.88
10,Quilante,1996,87,8196.454545,FC,822,2.27
6,Solario,1998,37,2770,ET,3980,2.03
13,Vibranto,1985,20,25677,ET,5804,1.4
0,Quilante,2009,35,5576.275862,ET,829,2.11
16,Solario,1996,47,2208.5,EM,3464,1.41
16,Ardent,1979,48,6216.102564,ET,9039,2.36
3,Esplen,2011,59,5510.714286,ET,7456,3.03
24,Solario,1978,86,5611.461538,FC,2265,3.06
65,Quilante,1996,37,5649.051282,EM,1478,3.17
19,Esplen,1987,96,2563.816327,EM,7949,2.9
24,Brillante,2010,34,3186,EM,8500,2.5
15,Esplen,1999,4,6357.727273,FB,6744,3.13
15,Brillante,1971,76,2578.47619,ET,8784,2.94
24,Esplen,1968,73,1068,ET,6900,2.59
42,Quilante,1990,15,1500.927835,FB,1697,2.28
9,Brillante,1970,10,6456.666667,FB,8060,2.88
15,Esplen,1976,1,6103.351351,FB,7174,2.34
16,Vibranto,2001,4,3571.952381,ET,4642,3.03
20,Esplen,1967,54,3894.701299,ET,7377,2.2
13,Quilante,1981,17,3579.790698,FB,986,2.21
1,Vibranto,1966,57,8741.555556,FB,5618,3
7,Ardent,1998,26,100272,ET,9001,2.36
40,Esplen,1965,23,4465.927835,EM,7997,1.44
24,Ardent,2002,81,8195.666667,ET,9015,2.23
17,Quilante,1979,54,2011.819277,FB,1383,2.54
26,Vibranto,2004,73,3071.666667,FB,5560,2.41
19,Brillante,1967,31,4733.512195,FC,8782,2.12
19,Esplen,2005,60,1928.701299,FB,6377,2.7
12,Esplen,1967,21,5580.903226,FB,6462,1.75
48,Solario,2006,89,5925.701299,FB,2077,2.75
1,Quilante,1979,38,11010,FC,10,2.94
4,Quilante,1967,53,5388.268817,FB,293,2.11
40,Vibranto,1966,89,17046.71429,EM,5307,2.26
14,Ardent,2016,97,1888.47619,ET,9384,2.41
103,Brillante,1973,43,6603.222222,FB,8645,2.64
10,Quilante,2009,45,6184,FC,1025,2.51
0,Brillante,2013,3,6166.904762,ET,8721,3.34
12,Vibranto,2015,53,7942.333333,FB,4730,2.48
13,Solario,1980,51,2978.142857,FB,3435,2.82
7,Solario,1997,50,4359,FC,2732,2.71
34,Solario,1982,52,3600.10101,ET,3699,2.36
14,Solario,2006,92,4616.363636,FB,3288,2.17
3,Vibranto,1999,62,4036.666667,ET,4960,1.88
1,Quilante,1968,62,19650.66667,FC,706,2.25
14,Esplen,1980,97,2798,EM,7240,2.74
2,Esplen,1975,75,2782.913043,ET,6246,3.69
12,Quilante,2015,51,5645.151515,FC,666,1.71
11,Quilante,1978,28,6150.333333,FB,630,3.1
9,Brillante,2014,35,4532.151515,FB,8166,2.95
37,Solario,1966,36,8583.153846,FB,3726,2.64
16,Solario,1979,90,2350.275362,ET,2069,1.63
12,Solario,2011,5,15528,EM,3308,1.91
60,Ardent,1987,100,8188.857143,FC,9814,2.43
8,Esplen,2008,61,2127.10101,FB,7399,2.22
38,Brillante,1977,53,6349.806452,ET,8731,3.32
40,Vibranto,2006,25,7082.222222,FC,4945,2.36
32,Solario,1966,93,2738.363636,EM,3088,2.6
10,Quilante,1994,82,19701.66667,FB,1406,2.31
35,Brillante,1981,59,5366.268817,EM,8593,3.33
39,Esplen,2011,78,4001.816327,FB,6349,2.87
7,Ardent,1997,25,5882,FC,9425,2.02
11,Vibranto,2008,74,2111.461538,EM,4665,2.6
10,Esplen,1990,17,4613.363636,FC,6088,2.94
4,Brillante,1999,55,6020.512195,FC,8882,2.28
32,Solario,1999,96,2345.901099,FB,2591,2.26
20,Solario,1970,21,5955.363636,EM,2188,2.5
14,Brillante,1994,97,2137.076923,ET,8352,1.39
64,Solario,1972,44,3277.952381,FB,3142,2.78
3,Solario,2001,34,4163.137931,ET,2258,2.06
6,Solario,1985,31,4536.701299,EM,2877,2.76
76,Ardent,2006,51,4059.631579,EM,9895,1.56
5,Solario,1998,8,9114.307692,FB,2613,2.31
14,Quilante,2012,89,5786.703704,FB,1727,1.98
17,Solario,1965,26,4053.428571,FC,3528,2.38
21,Ardent,1980,35,2423.051282,EM,9078,2.23
14,Solario,1972,73,6480.30303,FC,2533,2.54
15,Ardent,1998,95,1943.051282,FC,9678,2
14,Solario,2015,82,7564.666667,EM,2424,2.24
7,Solario,1998,61,5190,FC,2780,2.49
40,Brillante,2017,98,3885.822785,FB,8779,1.94
5,Ardent,1967,2,5922.153846,FC,9926,2.76
74,Vibranto,2019,65,11942.90909,FB,5811,2.88
36,Solario,2004,62,3727.714286,EM,3756,1.78
13,Solario,2019,3,5342.851852,EM,2454,2.58
37,Vibranto,1970,80,6900.666667,EM,5924,2.13
95,Quilante,1992,21,3952.666667,ET,1196,2.62
63,Vibranto,1998,11,3097.10101,FC,5099,1.9
71,Quilante,2008,20,4802.363636,FC,888,2.75
8,Solario,1997,73,1907.851852,EM,3254,2.07
37,Solario,1984,43,6977.352941,EM,2517,1.94
19,Quilante,1971,82,9756,ET,1216,2.85
32,Solario,2009,41,6181.578947,EM,2338,2.4
6,Quilante,2010,86,5636.915254,FC,1459,3.23
7,Vibranto,1972,62,8843.157895,FC,5319,2.22
32,Solario,1971,36,6000.5,ET,2464,2.64
15,Quilante,1978,19,6327.555556,FC,1018,2.08
6,Brillante,2002,79,9882,ET,8020,2.34
2,Vibranto,1994,35,3384.863014,FC,4573,2.76
20,Solario,1974,30,10269.85714,FC,2514,2.47
17,Brillante,1975,20,4927.153846,FB,8926,2.31
5,Ardent,1967,57,5087.333333,FC,9075,1.89
14,Solario,2007,56,2352.351351,FC,3674,1.37
34,Brillante,1964,27,3916.702703,FB,8337,2.33
6,Esplen,1998,85,3169.344262,ET,6961,2.85
31,Vibranto,2000,67,7120,FB,5332,2.47
17,Solario,1988,30,7793.703704,FB,3527,2.26
19,Vibranto,1974,44,5437.826087,FC,5823,2.25
4,Brillante,1995,90,3971.956522,FC,8992,2.58
2,Quilante,2011,66,5237.888889,ET,372,2.23
21,Esplen,1990,21,6187.816327,FB,6949,2.62
40,Quilante,1977,2,7912.157895,ET,819,1.86
109,Vibranto,1969,63,2182.631579,FC,4395,2.33
