LinkedIN,Major,DOB,Tuition,College_location,ID,GPA
81,Professional,1952,23492,EastCoast,6238,2.59
41,Vocational,1997,4458,Central,6239,2.65
20,Other,1963,3020,WestCoast,6240,2.08
7,STEM,1972,12197,Central,6241,1.97
38,Professional,2001,1725,Central,6242,2.99
3,Vocational,1975,9896,Central,6243,2.43
12,Other,1986,5503,EastCoast,6244,2.45
2,Vocational,2001,3109,Central,6245,3.06
29,Professional,1976,2053,Central,6246,3.01
34,Humanities,1993,4307,EastCoast,6247,2.73
20,Professional,1951,4138,Central,6248,2.2
6,Humanities,1961,6219,Central,6249,2.78
4,Vocational,1966,52631,Central,6250,3.08
61,Humanities,1994,5141,EastCoast,6251,2.05
12,Buisness,1983,7118,EastCoast,6252,2.24
19,Professional,1989,4169,Central,6253,2.7
12,Humanities,1984,4068,WestCoast,6254,2.69
28,Other,2000,8068,Central,6255,2.73
23,STEM,2001,5327,Central,6256,2.72
11,Professional,1964,5437,EastCoast,6257,1.93
14,Humanities,1989,4387,EastCoast,6258,2.11
15,Vocational,1998,18595,Central,6259,1.89
4,Professional,1963,3671,EastCoast,6260,3.38
15,STEM,2003,5415,EastCoast,6261,2.11
21,Vocational,1976,1970,WestCoast,6262,2.18
20,Humanities,1963,4494,Central,6263,2.9
25,Professional,1962,8947,EastCoast,6264,3.12
27,STEM,1960,4303,WestCoast,6265,1.94
5,Humanities,1955,4415,WestCoast,6266,2.03
43,Professional,1982,101077,EastCoast,6267,2.93
31,Buisness,1949,4278,EastCoast,6268,2.44
2,Other,1951,52887,EastCoast,6269,2.54
35,Vocational,1989,8354,EastCoast,6270,2.68
11,Vocational,1953,10114,EastCoast,6271,1.95
12,STEM,1986,5114,EastCoast,6272,2.46
3,STEM,1978,3947,EastCoast,6273,2.87
52,STEM,1966,8339,Central,6274,2.76
63,Vocational,1999,6322,EastCoast,6275,1.98
19,Vocational,1981,4805,Central,6276,3.09
21,Humanities,1978,2176,EastCoast,6277,1.64
28,Professional,1976,4138,EastCoast,6278,2.61
42,Humanities,1959,36567,EastCoast,6279,3.26
2,Buisness,1993,2544,Central,6280,2.37
33,Vocational,1977,4388,EastCoast,6281,2.72
43,Vocational,1974,2106,EastCoast,6282,1.93
4,Professional,1982,1966,EastCoast,6283,2.05
11,Vocational,1958,1918,EastCoast,6284,2.04
4,Other,1974,5573,WestCoast,6285,2.85
18,Other,2003,21104,EastCoast,6286,1.89
6,Vocational,1978,1433,WestCoast,6287,1.92
30,Professional,1991,3860,WestCoast,6288,2.23
123,Professional,1998,6331,WestCoast,6289,2.83
24,Other,1954,4149,WestCoast,6290,2.74
21,Humanities,1970,10691,EastCoast,6291,2.5
6,STEM,2002,1761,EastCoast,6292,2.29
17,Vocational,1987,1736,WestCoast,6293,2.6
15,Vocational,1970,6375,Central,6294,2.27
68,Professional,1989,4389,Central,6295,1.71
34,Professional,2001,4299,EastCoast,6296,2.49
3,Humanities,2001,6302,WestCoast,6297,2.08
37,Buisness,1989,104497,EastCoast,6298,2.8
2,Other,1982,6301,Central,6299,3.72
0,Vocational,1968,5166,Central,6300,2.76
43,Humanities,1990,7077,Central,6301,2.37
0,Humanities,1984,10108,WestCoast,6302,2.76
37,Buisness,2001,7431,EastCoast,6303,2.24
94,Humanities,1950,12941,EastCoast,6304,2.41
55,Professional,1987,4546,Central,6305,2.3
36,Buisness,1975,2147,Central,6306,2.97
8,Vocational,1963,9250,WestCoast,6307,3.29
11,Vocational,1951,2678,Central,6308,2.2
71,Buisness,1969,3841,EastCoast,6309,2.36
49,Humanities,1960,4611,EastCoast,6310,1.77
4,STEM,1986,6384,EastCoast,6311,2.29
17,Humanities,1958,26293,EastCoast,6312,2.49
10,Professional,1956,13600,Central,6313,2.78
18,Buisness,1958,20664,WestCoast,6314,2.32
8,Vocational,1977,4404,WestCoast,6315,3.02
14,Vocational,1955,5077,WestCoast,6316,2.42
8,Professional,1996,5211,EastCoast,6317,2.57
17,Humanities,1952,3721,WestCoast,6318,2.12
39,Buisness,1974,13097,WestCoast,6319,2.14
45,Buisness,1993,4378,Central,6320,3.38
9,Buisness,1994,9026,EastCoast,6321,2.08
25,Other,1984,5652,WestCoast,6322,1.62
7,STEM,1971,16331,WestCoast,6323,1.47
4,Vocational,1951,7218,EastCoast,6324,2.78
3,Professional,1984,5129,EastCoast,6325,2.61
2,Humanities,2003,5466,EastCoast,6326,2.05
8,Humanities,1956,4401,WestCoast,6327,2.53
9,Professional,1968,5084,EastCoast,6328,3.42
10,Other,1981,5152,EastCoast,6329,2.38
8,Other,1959,11820,WestCoast,6330,2.53
11,Other,1963,2092,Central,6331,2.29
6,Vocational,1999,5728,WestCoast,6332,2.3
20,Humanities,1960,17961,EastCoast,6333,2.46
46,Buisness,1991,3915,EastCoast,6334,3.01
18,Humanities,2000,4568,WestCoast,6335,2.55
1,Buisness,1980,3054,Central,6336,2.3
0,STEM,1976,2870,WestCoast,6337,2.85
22,Professional,1982,11081,Central,6338,2.55
14,Vocational,1973,2652,EastCoast,6339,2.59
56,Vocational,1986,3191,WestCoast,6340,2.68
9,Other,1962,5160,EastCoast,6341,2.59
47,Buisness,1948,5489,WestCoast,6342,2.22
7,Buisness,1967,52894,Central,6343,2.25
13,Humanities,1986,7137,EastCoast,6344,3.5
4,Humanities,2003,3680,WestCoast,6345,2.18
62,Vocational,1984,2530,EastCoast,6346,2.19
13,Humanities,1987,2504,Central,6347,1.95
3,Professional,1990,2335,EastCoast,6348,2.2
43,Other,1981,2679,Central,6349,3.11
5,Vocational,1998,3905,Central,6350,2.07
39,Vocational,1957,4369,EastCoast,6351,2.34
17,STEM,1973,5713,EastCoast,6352,3
56,STEM,1976,52309,Central,6353,2.22
9,Humanities,1950,3475,WestCoast,6354,2.7
2,Other,1998,2504,EastCoast,6355,3.14
1,Humanities,1989,3180,Central,6356,2.14
0,STEM,1955,7318,Central,6357,2.22
10,STEM,1990,3629,WestCoast,6358,1.99
66,Professional,1949,4798,EastCoast,6359,2.63
2,Humanities,1950,3512,WestCoast,6360,2.75
13,Vocational,2002,5464,WestCoast,6361,2.5
34,STEM,1987,5453,WestCoast,6362,2.25
28,STEM,1957,8883,Central,6363,2.73
72,STEM,1965,5519,EastCoast,6364,1.81
3,Buisness,1967,1185,EastCoast,6365,2.15
36,Humanities,1983,12240,Central,6366,2.29
83,Professional,1958,6459,WestCoast,6367,3.14
61,STEM,1974,22300,WestCoast,6368,1.9
44,Humanities,1974,5277,Central,6369,3.31
9,Vocational,1961,34519,WestCoast,6370,1.56
22,Humanities,1996,4743,EastCoast,6371,2.07
0,Professional,1953,5968,WestCoast,6372,2.74
22,Humanities,1999,26210,EastCoast,6373,2.82
8,STEM,2000,6873,EastCoast,6374,2.77
10,Vocational,1998,2590,WestCoast,6375,2.35
1,Professional,1951,3649,EastCoast,6376,2.53
2,STEM,2003,1795,Central,6377,2.33
18,Professional,1957,5284,EastCoast,6378,2.83
4,Humanities,1954,37094,EastCoast,6379,1.83
63,Humanities,1960,8561,WestCoast,6380,2.13
9,STEM,1961,5847,WestCoast,6381,2.86
5,STEM,1961,7967,Central,6382,2.55
3,Vocational,1986,5472,Central,6383,2.25
8,STEM,1959,5532,EastCoast,6384,1.88
9,Humanities,1949,1813,Central,6385,2.85
14,Vocational,1981,4426,Central,6386,1.72
23,Vocational,1989,1547,EastCoast,6387,2.75
6,Buisness,1969,18349,Central,6388,2.03
3,STEM,1966,3607,EastCoast,6389,3.2
15,Humanities,1988,1879,EastCoast,6390,2.73
27,STEM,1979,4245,WestCoast,6391,2.83
9,Other,1987,4780,Central,6392,2.66
16,Buisness,1992,5825,EastCoast,6393,2.83
1,Professional,1978,6951,EastCoast,6394,1.76
2,Vocational,1966,9018,Central,6395,1.92
40,Professional,2002,3045,WestCoast,6396,1.91
58,Humanities,1972,5326,Central,6397,2.12
15,Humanities,1971,1473,Central,6398,2.72
0,Vocational,1971,4583,EastCoast,6399,2.06
52,Professional,1991,4903,EastCoast,6400,2.16
16,STEM,1961,3878,EastCoast,6401,2.01
54,Vocational,1991,3729,EastCoast,6402,3.42
4,Vocational,1987,4062,WestCoast,6403,3.16
7,Professional,1969,3847,WestCoast,6404,2.36
9,Vocational,1962,4357,WestCoast,6405,2.06
1,Professional,1949,12385,EastCoast,6406,2.81
2,Vocational,1982,2257,WestCoast,6407,2.78
65,Other,1966,5496,EastCoast,6408,2.93
13,STEM,1969,25838,Central,6409,2.72
12,Professional,1989,6104,WestCoast,6410,1.97
28,Professional,1949,6982,EastCoast,6411,1.92
7,Vocational,1988,4437,Central,6412,2.72
52,STEM,1955,6197,Central,6413,2.87
34,Professional,2001,2311,EastCoast,6414,3.13
12,Humanities,2001,12257,Central,6415,1.81
5,Other,1954,3937,EastCoast,6416,2.58
1,Professional,1961,11982,WestCoast,6417,2.33
7,Professional,1989,4974,Central,6418,2.61
17,Humanities,1977,4718,EastCoast,6419,3.14
21,Buisness,1984,1383,Central,6420,2.24
11,Humanities,1980,5309,EastCoast,6421,2.12
8,Buisness,1966,4625,Central,6422,2.54
25,STEM,1952,2526,WestCoast,6423,2.95
14,Buisness,1961,37767,EastCoast,6424,2.46
3,STEM,1996,10324,Central,6425,2.53
4,Buisness,1976,7867,Central,6426,2.62
8,STEM,1955,2392,EastCoast,6427,2.56
15,STEM,1978,3645,EastCoast,6428,2.12
36,STEM,1996,2020,Central,6429,2.46
10,Humanities,1971,17249,Central,6430,2.57
2,Vocational,2001,5493,Central,6431,2.26
32,Buisness,1977,4154,Central,6432,3.09
2,Humanities,1975,2709,EastCoast,6433,1.57
9,Other,1970,16395,EastCoast,6434,2.89
0,Humanities,1965,5228,Central,6435,2.46
35,Other,1968,2525,WestCoast,6436,1.94
6,Buisness,1962,3215,Central,6437,1.5
13,Vocational,1964,5921,Central,6438,2.32
3,Other,1965,4232,Central,6439,2.55
24,STEM,1961,2503,EastCoast,6440,2.5
83,Vocational,1963,34924,Central,6441,2.6
10,Professional,1978,6781,WestCoast,6442,2.7
12,Humanities,1969,5947,Central,6443,2.11
0,Other,1949,7753,EastCoast,6444,2.23
1,STEM,1987,2777,WestCoast,6445,2.78
5,STEM,1981,5703,Central,6446,3.21
16,STEM,1980,2644,WestCoast,6447,2.34
10,Buisness,1948,3756,EastCoast,6448,2.77
2,Humanities,1953,6850,EastCoast,6449,2.54
11,STEM,1989,6981,Central,6450,2.66
23,Other,1991,10003,WestCoast,6451,1.79
47,Buisness,1997,20589,WestCoast,6452,2.75
25,Buisness,1956,12401,WestCoast,6453,2.03
45,Humanities,1959,4800,EastCoast,6454,2.98
45,STEM,1982,6646,WestCoast,6455,3.06
4,Humanities,2003,2620,WestCoast,6456,2.19
13,Humanities,1988,5798,EastCoast,6457,2.52
94,Other,1983,2265,EastCoast,6458,1.88
39,Vocational,1965,3968,EastCoast,6459,3.18
55,Humanities,1985,15961,Central,6460,2.68
10,STEM,1965,1300,Central,6461,2.2
11,Buisness,2003,5201,Central,6462,2.51
37,Humanities,1953,7854,WestCoast,6463,2.59
31,STEM,1998,10657,WestCoast,6464,2.22
49,Humanities,1950,5674,EastCoast,6465,2.61
5,Vocational,1985,1802,WestCoast,6466,2.66
1,Vocational,1953,3221,WestCoast,6467,2.42
2,Vocational,1995,6172,WestCoast,6468,2.13
65,Humanities,1986,8928,Central,6469,2.02
0,Professional,1996,3449,WestCoast,6470,2.96
35,Other,1989,13163,Central,6471,2.25
33,STEM,1976,10536,WestCoast,6472,3.41
41,Vocational,2000,4043,Central,6473,1.85
4,STEM,1976,5151,EastCoast,6474,2.58
43,Vocational,1990,4961,WestCoast,6475,2.77
20,Humanities,1996,6044,Central,6476,2.26
1,STEM,1956,36541,WestCoast,6477,2.52
19,Vocational,1966,8816,WestCoast,6478,2.66
12,Humanities,1976,6193,WestCoast,6479,2.79
26,STEM,1959,5455,WestCoast,6480,3.38
11,Humanities,1972,19900,Central,6481,2.65
30,Humanities,1961,7735,WestCoast,6482,3.77
15,STEM,1994,3821,WestCoast,6483,2.72
16,Humanities,1997,2758,Central,6484,2.2
21,Humanities,1950,4280,Central,6485,2.1
29,STEM,1979,6113,Central,6486,1.86
41,Humanities,1967,2659,EastCoast,6487,2.55
28,STEM,1996,2784,WestCoast,6488,2.22
47,Buisness,1960,4700,Central,6489,2.91
11,STEM,1989,7495,WestCoast,6490,2.5
56,Vocational,1959,13951,Central,6491,1.32
25,Professional,1998,3380,Central,6492,2.82
33,Other,1987,5258,EastCoast,6493,2.37
19,Other,1990,8486,EastCoast,6494,1.76
0,STEM,1985,3371,Central,6495,2.74
30,Humanities,1955,3349,EastCoast,6496,2.72
29,Vocational,1968,33877,Central,6497,2.17
11,STEM,1986,4526,Central,6498,2.73
47,Humanities,1986,11592,EastCoast,6499,2.5
4,Professional,1993,6107,Central,6500,2.12
23,Humanities,1970,3048,EastCoast,6501,1.73
10,Humanities,1965,1375,EastCoast,6502,2.41
3,Vocational,1989,6294,Central,6503,2.6
40,Buisness,2001,3101,Central,6504,1.94
3,Vocational,1970,2448,Central,6505,2.17
66,Humanities,2002,3237,WestCoast,6506,2.29
124,Vocational,1999,4766,WestCoast,6507,2.93
3,Other,1985,5851,WestCoast,6508,3.16
10,STEM,1950,2320,Central,6509,1.59
8,Professional,1979,4761,WestCoast,6510,3.12
36,Humanities,1976,3257,WestCoast,6511,2.02
41,Other,1964,5555,Central,6512,2.63
40,STEM,1975,2948,Central,6513,2.29
26,STEM,1988,3546,EastCoast,6514,2.47
1,Vocational,1990,2869,WestCoast,6515,2.7
0,STEM,1994,6246,Central,6516,2.43
9,Humanities,1990,8808,EastCoast,6517,2.88
15,STEM,1990,4570,WestCoast,6518,1.9
9,Humanities,1967,24186,WestCoast,6519,2.98
7,Other,1961,8316,Central,6520,3.07
12,STEM,1961,28644,Central,6521,2.16
1,Vocational,1949,6202,EastCoast,6522,2.6
91,Humanities,1993,4559,Central,6523,2.48
12,Buisness,1982,10458,WestCoast,6524,2.72
3,Professional,2002,5504,Central,6525,3.12
3,Humanities,1981,104261,WestCoast,6526,3.08
9,STEM,1989,5687,WestCoast,6527,2.97
3,Other,1951,7026,WestCoast,6528,2.42
25,Professional,1964,5493,EastCoast,6529,2.74
27,STEM,1961,2708,WestCoast,6530,2.71
9,Humanities,1951,5001,Central,6531,2.32
20,Vocational,1971,4351,Central,6532,2.37
28,Professional,1971,4033,Central,6533,2.56
14,Humanities,1960,4825,WestCoast,6534,3.09
2,STEM,1951,6783,EastCoast,6535,2.92
16,Professional,1993,5924,WestCoast,6536,1.89
11,Professional,2003,18952,Central,6537,2.53
16,STEM,1953,4230,WestCoast,6538,2.58
12,Humanities,1964,2843,WestCoast,6539,1.79
2,Other,1949,1611,WestCoast,6540,1.96
23,Buisness,1955,10190,Central,6541,2.26
9,Humanities,1970,5573,EastCoast,6542,3.05
0,STEM,1986,6466,EastCoast,6543,3.14
32,STEM,1981,3650,EastCoast,6544,2.43
50,Humanities,1985,3606,Central,6545,2.33
19,Professional,1985,2047,WestCoast,6546,2.34
0,Vocational,1982,16566,Central,6547,2.59
9,Buisness,1949,4354,EastCoast,6548,2.53
49,STEM,1950,3101,EastCoast,6549,2.24
27,Professional,1961,100203,WestCoast,6550,3.24
15,Professional,1955,4301,Central,6551,2.18
23,Professional,1962,5266,EastCoast,6552,2.57
45,STEM,1986,4559,EastCoast,6553,1.74
62,Other,1960,1760,WestCoast,6554,1.94
31,Vocational,1995,13708,WestCoast,6555,3.07
16,Professional,1992,3513,EastCoast,6556,1.61
9,Buisness,1954,6267,WestCoast,6557,1.79
43,Humanities,1999,2596,WestCoast,6558,1.64
13,Vocational,1951,3064,WestCoast,6559,2.7
2,Vocational,1960,5755,EastCoast,6560,1.31
9,Humanities,1953,5161,WestCoast,6561,2.38
11,Buisness,1989,2161,EastCoast,6562,2.2
4,STEM,1971,14719,WestCoast,6563,3.08
15,Professional,2003,5991,WestCoast,6564,1.97
42,Vocational,1996,22637,Central,6565,2.91
5,Humanities,1985,6459,EastCoast,6566,2.88
47,STEM,1975,5128,WestCoast,6567,1.49
12,STEM,1968,6095,EastCoast,6568,2.01
10,Humanities,1962,4895,Central,6569,1.83
3,Humanities,1983,1607,Central,6570,1.85
20,Other,1949,4147,EastCoast,6571,2.74
22,STEM,1998,6353,WestCoast,6572,2.8
24,Vocational,1988,12370,WestCoast,6573,2.55
35,Professional,2003,2335,WestCoast,6574,3.1
11,Humanities,1992,5145,Central,6575,2.96
93,Vocational,1966,3946,EastCoast,6576,2.02
27,Buisness,1986,9077,WestCoast,6577,1.97
25,Other,1971,5002,WestCoast,6578,2.39
25,Vocational,1986,4969,WestCoast,6579,2.38
42,STEM,1976,2415,Central,6580,1.93
22,Vocational,1999,7960,EastCoast,6581,2.14
52,Buisness,1975,1620,EastCoast,6582,2.55
35,STEM,1965,4321,WestCoast,6583,2.15
2,Professional,1987,4865,WestCoast,6584,2.13
61,Buisness,2003,15174,EastCoast,6585,1.93
40,Professional,2001,37107,Central,6586,2.01
28,Humanities,1975,1774,WestCoast,6587,2.51
20,Professional,1976,14433,WestCoast,6588,2.94
2,Professional,1988,4191,EastCoast,6589,2.17
8,STEM,1979,4350,WestCoast,6590,2.24
26,Humanities,1981,5418,WestCoast,6591,2.55
2,Professional,1994,5034,Central,6592,2.24
16,Other,1956,9626,EastCoast,6593,1.88
24,Professional,1974,3501,WestCoast,6594,2.63
9,Vocational,1994,1454,Central,6595,2.07
3,Humanities,1971,8592,WestCoast,6596,2.99
25,Vocational,1950,9021,WestCoast,6597,2
17,Other,1963,2401,WestCoast,6598,2.57
6,Humanities,1971,7371,EastCoast,6599,2.84
33,Other,2002,1796,Central,6600,2.32
8,Professional,1950,8430,EastCoast,6601,1.82
37,Other,1968,4369,Central,6602,2.05
8,STEM,1980,9656,WestCoast,6603,2.39
10,Buisness,1985,3641,EastCoast,6604,2.95
8,Professional,1952,5109,EastCoast,6605,2.32
45,Other,1966,4122,EastCoast,6606,1.88
1,Professional,1959,3893,Central,6607,2.33
18,Humanities,1968,6199,Central,6608,2.27
3,Professional,1992,4860,WestCoast,6609,2.56
42,Humanities,1958,5925,Central,6610,2.76
3,Other,1962,3959,EastCoast,6611,2.66
15,Buisness,1970,5105,WestCoast,6612,3.09
34,Humanities,1968,4505,EastCoast,6613,2.56
2,STEM,1957,3770,Central,6614,2.58
6,Buisness,1974,6174,EastCoast,6615,3.07
3,Humanities,1973,6701,WestCoast,6616,3.55
3,STEM,2001,3346,EastCoast,6617,1.64
43,Humanities,1999,3799,EastCoast,6618,2.49
1,Buisness,1953,1083,EastCoast,6619,2.51
84,Professional,1949,6308,EastCoast,6620,2.85
45,Professional,1963,4014,WestCoast,6621,2.97
64,Professional,1956,7043,Central,6622,2.46
21,Vocational,1986,3489,Central,6623,2.06
31,Humanities,1975,2020,WestCoast,6624,2.08
12,Professional,1982,5652,EastCoast,6625,2.07
0,Vocational,1984,2397,Central,6626,2.54
9,STEM,1954,6096,EastCoast,6627,2.75
0,Professional,1955,3042,EastCoast,6628,2.16
13,STEM,1957,3090,EastCoast,6629,2.46
27,Buisness,1991,5946,Central,6630,2.41
23,Vocational,1953,5664,EastCoast,6631,2.76
13,Buisness,2003,6225,EastCoast,6632,2.51
22,Humanities,1988,4279,WestCoast,6633,2.83
23,Humanities,1991,4342,EastCoast,6634,2.2
21,Vocational,1972,17497,WestCoast,6635,2.97
32,Buisness,1958,4352,EastCoast,6636,2.02
48,Vocational,1958,4876,EastCoast,6637,2.65
3,Humanities,1994,24270,WestCoast,6638,1.26
4,Professional,1969,2038,EastCoast,6639,2.72
11,Professional,2001,4183,EastCoast,6640,2.47
16,Other,2003,2890,WestCoast,6641,3.14
44,Buisness,1952,7750,EastCoast,6642,2.89
14,Vocational,1964,2402,EastCoast,6643,2.81
22,Humanities,1975,5147,EastCoast,6644,2.81
35,Humanities,1956,2122,Central,6645,2.32
12,Professional,1999,8841,WestCoast,6646,2.08
19,Vocational,2002,6011,WestCoast,6647,2.1
27,Other,1967,3461,WestCoast,6648,2.12
2,Other,1986,9032,Central,6649,2.14
20,Vocational,1975,9792,WestCoast,6650,2.73
8,Professional,1950,3676,Central,6651,2.02
11,STEM,1978,7007,Central,6652,2.26
6,STEM,1978,3867,EastCoast,6653,2.34
1,Humanities,1969,1763,Central,6654,1.83
35,Vocational,1967,12135,Central,6655,2.64
11,STEM,2003,4875,EastCoast,6656,2.82
65,Humanities,1953,14121,Central,6657,2.89
44,Professional,1991,5573,Central,6658,2.55
7,Vocational,1978,3590,WestCoast,6659,2.51
10,Buisness,1976,10978,Central,6660,2.2
21,Vocational,1972,4494,Central,6661,2.32
31,Humanities,1997,3302,Central,6662,2.12
0,Other,1998,9887,WestCoast,6663,1.8
5,Humanities,2002,4268,EastCoast,6664,3.4
50,Humanities,1961,5203,Central,6665,3.5
4,Professional,1949,19094,EastCoast,6666,2.91
9,Humanities,1960,9768,WestCoast,6667,1.94
11,Humanities,1951,7097,Central,6668,2.71
18,Buisness,1976,2865,Central,6669,2.1
3,STEM,1981,7840,Central,6670,2.53
4,STEM,1988,1777,WestCoast,6671,2.47
26,Buisness,1949,12618,Central,6672,2.39
11,Professional,1953,7149,Central,6673,2.07
16,Humanities,2001,4238,EastCoast,6674,3.43
70,Humanities,1990,8993,Central,6675,1.99
32,Humanities,1998,5902,WestCoast,6676,1.92
11,Vocational,1981,7811,EastCoast,6677,3.66
72,Vocational,1999,1684,Central,6678,2.18
9,STEM,1977,4669,WestCoast,6679,2.05
20,Other,1998,1863,WestCoast,6680,2.55
5,Humanities,1983,5765,EastCoast,6681,3.05
1,Professional,1954,20017,Central,6682,2.55
14,Buisness,1949,4826,EastCoast,6683,2.44
11,Vocational,1952,4981,Central,6684,2.99
89,Buisness,1986,3564,Central,6685,2.58
1,Vocational,1970,7727,WestCoast,6686,2.59
56,Professional,2003,9410,WestCoast,6687,2.86
14,Professional,1986,3778,WestCoast,6688,2.48
57,Professional,1960,2991,WestCoast,6689,2.3
46,Other,1956,6610,WestCoast,6690,1.57
32,Vocational,1967,3700,Central,6691,2.53
20,STEM,1959,19345,WestCoast,6692,2.19
3,Other,1984,6081,WestCoast,6693,2.02
1,Humanities,1975,8663,EastCoast,6694,2.95
27,Vocational,1999,8911,Central,6695,2.81
35,STEM,1983,3341,WestCoast,6696,2.98
52,Professional,1979,4328,EastCoast,6697,3.25
12,Vocational,1950,10221,EastCoast,6698,2.95
53,Humanities,1969,4031,WestCoast,6699,2.7
31,Vocational,1995,3560,WestCoast,6700,2.06
43,Professional,1955,2687,EastCoast,6701,2.06
4,Other,1957,3476,Central,6702,3.01
27,STEM,1983,6352,WestCoast,6703,1.93
0,Vocational,1993,5706,WestCoast,6704,2.49
34,Vocational,1993,7774,EastCoast,6705,2.83
9,Buisness,1948,3145,EastCoast,6706,2.06
33,Vocational,1991,5621,EastCoast,6707,2.15
1,Other,1977,26419,Central,6708,2.28
25,STEM,2002,4944,Central,6709,2.8
53,Professional,1983,4826,EastCoast,6710,2.21
57,Humanities,1980,3891,WestCoast,6711,2.73
26,Vocational,1984,4990,WestCoast,6712,2.28
0,Professional,2000,3183,WestCoast,6713,3.47
1,Vocational,1997,3609,EastCoast,6714,1.62
33,Humanities,1953,101797,WestCoast,6715,2.31
84,Other,1990,2774,WestCoast,6716,2.58
15,Professional,2003,2019,EastCoast,6717,2.64
1,Professional,1967,2436,WestCoast,6718,2.36
2,STEM,1987,10813,Central,6719,2.41
33,Other,2001,13152,EastCoast,6720,2.68
28,STEM,1968,1672,Central,6721,2.49
74,Vocational,1971,1917,WestCoast,6722,2.66
